,index,architecture,theta1,theta2,k1,k2,loss
0,0,No Control,0.001,2.223,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,0.001,3.334,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,0.001,4.445,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,0.001,5.556,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,0.001,6.667000000000001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,0.001,7.7780000000000005,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,0.001,8.889,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,0.001,10.0,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,1.1119999999999999,0.001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,1.1119999999999999,1.1119999999999999,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,1.1119999999999999,2.223,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,1.1119999999999999,3.334,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,1.1119999999999999,4.445,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,1.1119999999999999,5.556,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,1.1119999999999999,6.667000000000001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,1.1119999999999999,7.7780000000000005,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,1.1119999999999999,8.889,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,1.1119999999999999,10.0,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,2.223,0.001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,2.223,1.1119999999999999,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,2.223,2.223,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,2.223,3.334,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,2.223,4.445,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,2.223,5.556,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,2.223,6.667000000000001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,2.223,7.7780000000000005,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,2.223,8.889,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,2.223,10.0,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,3.334,0.001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,3.334,1.1119999999999999,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,3.334,2.223,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,3.334,3.334,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,3.334,4.445,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,3.334,5.556,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,3.334,6.667000000000001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,3.334,7.7780000000000005,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,3.334,8.889,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,3.334,10.0,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,4.445,0.001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,4.445,1.1119999999999999,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,4.445,2.223,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,4.445,3.334,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,4.445,4.445,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,4.445,5.556,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,4.445,6.667000000000001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,4.445,7.7780000000000005,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,4.445,8.889,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,4.445,10.0,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,5.556,0.001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,5.556,1.1119999999999999,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,5.556,2.223,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,5.556,3.334,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,5.556,4.445,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,5.556,5.556,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,5.556,6.667000000000001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,5.556,7.7780000000000005,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,5.556,8.889,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,5.556,10.0,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,6.667000000000001,0.001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,6.667000000000001,1.1119999999999999,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,6.667000000000001,2.223,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,6.667000000000001,3.334,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,6.667000000000001,4.445,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,6.667000000000001,5.556,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,6.667000000000001,6.667000000000001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,6.667000000000001,7.7780000000000005,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,6.667000000000001,8.889,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,6.667000000000001,10.0,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,7.7780000000000005,0.001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,7.7780000000000005,1.1119999999999999,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,7.7780000000000005,2.223,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,7.7780000000000005,3.334,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,7.7780000000000005,4.445,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,7.7780000000000005,5.556,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,7.7780000000000005,6.667000000000001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,7.7780000000000005,7.7780000000000005,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,7.7780000000000005,8.889,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,7.7780000000000005,10.0,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,8.889,0.001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,8.889,1.1119999999999999,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,8.889,2.223,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,8.889,3.334,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,8.889,4.445,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,8.889,5.556,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,8.889,6.667000000000001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,8.889,7.7780000000000005,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,8.889,8.889,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,8.889,10.0,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,10.0,0.001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,10.0,1.1119999999999999,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,10.0,2.223,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,10.0,3.334,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,10.0,4.445,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,10.0,5.556,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,10.0,6.667000000000001,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,10.0,7.7780000000000005,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,10.0,8.889,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,10.0,10.0,0.001,0.0006666999999999999,0.8921394147552583
0,0,No Control,0.001,0.001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,0.001,1.1119999999999999,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,0.001,2.223,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,0.001,3.334,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,0.001,4.445,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,0.001,5.556,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,0.001,6.667000000000001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,0.001,7.7780000000000005,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,0.001,8.889,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,0.001,10.0,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,1.1119999999999999,0.001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,1.1119999999999999,1.1119999999999999,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,1.1119999999999999,2.223,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,1.1119999999999999,3.334,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,1.1119999999999999,4.445,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,1.1119999999999999,5.556,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,1.1119999999999999,6.667000000000001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,1.1119999999999999,7.7780000000000005,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,1.1119999999999999,8.889,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,1.1119999999999999,10.0,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,2.223,0.001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,2.223,1.1119999999999999,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,2.223,2.223,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,2.223,3.334,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,2.223,4.445,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,2.223,5.556,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,2.223,6.667000000000001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,2.223,7.7780000000000005,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,2.223,8.889,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,2.223,10.0,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,3.334,0.001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,3.334,1.1119999999999999,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,3.334,2.223,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,3.334,3.334,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,3.334,4.445,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,3.334,5.556,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,3.334,6.667000000000001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,3.334,7.7780000000000005,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,3.334,8.889,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,3.334,10.0,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,4.445,0.001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,4.445,1.1119999999999999,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,4.445,2.223,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,4.445,3.334,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,4.445,4.445,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,4.445,5.556,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,4.445,6.667000000000001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,4.445,7.7780000000000005,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,4.445,8.889,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,4.445,10.0,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,5.556,0.001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,5.556,1.1119999999999999,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,5.556,2.223,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,5.556,3.334,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,5.556,4.445,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,5.556,5.556,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,5.556,6.667000000000001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,5.556,7.7780000000000005,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,5.556,8.889,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,5.556,10.0,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,6.667000000000001,0.001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,6.667000000000001,1.1119999999999999,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,6.667000000000001,2.223,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,6.667000000000001,3.334,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,6.667000000000001,4.445,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,6.667000000000001,5.556,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,6.667000000000001,6.667000000000001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,6.667000000000001,7.7780000000000005,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,6.667000000000001,8.889,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,6.667000000000001,10.0,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,7.7780000000000005,0.001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,7.7780000000000005,1.1119999999999999,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,7.7780000000000005,2.223,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,7.7780000000000005,3.334,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,7.7780000000000005,4.445,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,7.7780000000000005,5.556,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,7.7780000000000005,6.667000000000001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,7.7780000000000005,7.7780000000000005,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,7.7780000000000005,8.889,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,7.7780000000000005,10.0,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,8.889,0.001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,8.889,1.1119999999999999,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,8.889,2.223,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,8.889,3.334,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,8.889,4.445,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,8.889,5.556,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,8.889,6.667000000000001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,8.889,7.7780000000000005,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,8.889,8.889,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,8.889,10.0,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,10.0,0.001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,10.0,1.1119999999999999,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,10.0,2.223,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,10.0,3.334,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,10.0,4.445,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,10.0,5.556,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,10.0,6.667000000000001,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,10.0,7.7780000000000005,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,10.0,8.889,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,10.0,10.0,0.001,0.0007777999999999998,0.9535774621319776
0,0,No Control,0.001,0.001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,0.001,1.1119999999999999,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,0.001,2.223,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,0.001,3.334,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,0.001,4.445,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,0.001,5.556,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,0.001,6.667000000000001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,0.001,7.7780000000000005,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,0.001,8.889,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,0.001,10.0,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,1.1119999999999999,0.001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,1.1119999999999999,1.1119999999999999,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,1.1119999999999999,2.223,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,1.1119999999999999,3.334,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,1.1119999999999999,4.445,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,1.1119999999999999,5.556,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,1.1119999999999999,6.667000000000001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,1.1119999999999999,7.7780000000000005,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,1.1119999999999999,8.889,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,1.1119999999999999,10.0,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,2.223,0.001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,2.223,1.1119999999999999,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,2.223,2.223,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,2.223,3.334,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,2.223,4.445,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,2.223,5.556,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,2.223,6.667000000000001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,2.223,7.7780000000000005,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,2.223,8.889,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,2.223,10.0,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,3.334,0.001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,3.334,1.1119999999999999,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,3.334,2.223,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,3.334,3.334,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,3.334,4.445,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,3.334,5.556,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,3.334,6.667000000000001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,3.334,7.7780000000000005,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,3.334,8.889,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,3.334,10.0,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,4.445,0.001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,4.445,1.1119999999999999,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,4.445,2.223,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,4.445,3.334,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,4.445,4.445,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,4.445,5.556,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,4.445,6.667000000000001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,4.445,7.7780000000000005,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,4.445,8.889,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,4.445,10.0,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,5.556,0.001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,5.556,1.1119999999999999,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,5.556,2.223,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,5.556,3.334,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,5.556,4.445,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,5.556,5.556,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,5.556,6.667000000000001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,5.556,7.7780000000000005,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,5.556,8.889,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,5.556,10.0,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,6.667000000000001,0.001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,6.667000000000001,1.1119999999999999,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,6.667000000000001,2.223,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,6.667000000000001,3.334,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,6.667000000000001,4.445,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,6.667000000000001,5.556,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,6.667000000000001,6.667000000000001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,6.667000000000001,7.7780000000000005,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,6.667000000000001,8.889,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,6.667000000000001,10.0,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,7.7780000000000005,0.001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,7.7780000000000005,1.1119999999999999,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,7.7780000000000005,2.223,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,7.7780000000000005,3.334,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,7.7780000000000005,4.445,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,7.7780000000000005,5.556,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,7.7780000000000005,6.667000000000001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,7.7780000000000005,7.7780000000000005,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,7.7780000000000005,8.889,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,7.7780000000000005,10.0,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,8.889,0.001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,8.889,1.1119999999999999,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,8.889,2.223,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,8.889,3.334,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,8.889,4.445,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,8.889,5.556,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,8.889,6.667000000000001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,8.889,7.7780000000000005,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,8.889,8.889,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,8.889,10.0,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,10.0,0.001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,10.0,1.1119999999999999,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,10.0,2.223,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,10.0,3.334,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,10.0,4.445,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,10.0,5.556,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,10.0,6.667000000000001,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,10.0,7.7780000000000005,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,10.0,8.889,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,10.0,10.0,0.001,0.0008888999999999999,1.0144849449332494
0,0,No Control,0.001,0.001,0.001,0.001,1.074324903638172
0,0,No Control,0.001,1.1119999999999999,0.001,0.001,1.074324903638172
0,0,No Control,0.001,2.223,0.001,0.001,1.074324903638172
0,0,No Control,0.001,3.334,0.001,0.001,1.074324903638172
0,0,No Control,0.001,4.445,0.001,0.001,1.074324903638172
0,0,No Control,0.001,5.556,0.001,0.001,1.074324903638172
0,0,No Control,0.001,6.667000000000001,0.001,0.001,1.074324903638172
0,0,No Control,0.001,7.7780000000000005,0.001,0.001,1.074324903638172
0,0,No Control,0.001,8.889,0.001,0.001,1.074324903638172
0,0,No Control,0.001,10.0,0.001,0.001,1.074324903638172
0,0,No Control,1.1119999999999999,0.001,0.001,0.001,1.074324903638172
0,0,No Control,1.1119999999999999,1.1119999999999999,0.001,0.001,1.074324903638172
0,0,No Control,1.1119999999999999,2.223,0.001,0.001,1.074324903638172
0,0,No Control,1.1119999999999999,3.334,0.001,0.001,1.074324903638172
0,0,No Control,1.1119999999999999,4.445,0.001,0.001,1.074324903638172
0,0,No Control,1.1119999999999999,5.556,0.001,0.001,1.074324903638172
0,0,No Control,1.1119999999999999,6.667000000000001,0.001,0.001,1.074324903638172
0,0,No Control,1.1119999999999999,7.7780000000000005,0.001,0.001,1.074324903638172
0,0,No Control,1.1119999999999999,8.889,0.001,0.001,1.074324903638172
0,0,No Control,1.1119999999999999,10.0,0.001,0.001,1.074324903638172
0,0,No Control,2.223,0.001,0.001,0.001,1.074324903638172
0,0,No Control,2.223,1.1119999999999999,0.001,0.001,1.074324903638172
0,0,No Control,2.223,2.223,0.001,0.001,1.074324903638172
0,0,No Control,2.223,3.334,0.001,0.001,1.074324903638172
0,0,No Control,2.223,4.445,0.001,0.001,1.074324903638172
0,0,No Control,2.223,5.556,0.001,0.001,1.074324903638172
0,0,No Control,2.223,6.667000000000001,0.001,0.001,1.074324903638172
0,0,No Control,2.223,7.7780000000000005,0.001,0.001,1.074324903638172
0,0,No Control,2.223,8.889,0.001,0.001,1.074324903638172
0,0,No Control,2.223,10.0,0.001,0.001,1.074324903638172
0,0,No Control,3.334,0.001,0.001,0.001,1.074324903638172
0,0,No Control,3.334,1.1119999999999999,0.001,0.001,1.074324903638172
0,0,No Control,3.334,2.223,0.001,0.001,1.074324903638172
0,0,No Control,3.334,3.334,0.001,0.001,1.074324903638172
0,0,No Control,3.334,4.445,0.001,0.001,1.074324903638172
0,0,No Control,3.334,5.556,0.001,0.001,1.074324903638172
0,0,No Control,3.334,6.667000000000001,0.001,0.001,1.074324903638172
0,0,No Control,3.334,7.7780000000000005,0.001,0.001,1.074324903638172
0,0,No Control,3.334,8.889,0.001,0.001,1.074324903638172
0,0,No Control,3.334,10.0,0.001,0.001,1.074324903638172
0,0,No Control,4.445,0.001,0.001,0.001,1.074324903638172
0,0,No Control,4.445,1.1119999999999999,0.001,0.001,1.074324903638172
0,0,No Control,4.445,2.223,0.001,0.001,1.074324903638172
0,0,No Control,4.445,3.334,0.001,0.001,1.074324903638172
