,circuit,loss,theta_paf_prom1,theta_paf_prom2,theta_paf_prom3,theta_paca_prom1,theta_paca_prom2,theta_paca_prom3,k_paf_papA,k_paf_papB,k_paf_papC,k_paf_prom2,k_paf_prom3,k_paca_papA,k_paca_papB,k_paca_papC,k_paca_prom2,k_paca_prom3,best_losses,best_loss_circuit
108,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.20004802580172892,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
109,"((0, 0, 0, 0, 1), (0, 0, 0, 0, 1), (1, 0, 0, 0, 0))",0.11260003316796902,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
110,"((0, 0, 1, 0, 0), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.07558569230665911,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
111,"((0, 0, 0, 1, 0), (1, 0, 0, 0, 0), (0, 1, 0, 0, 0))",0.14368655155253435,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
112,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.07352498962085872,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
113,"((0, 0, 0, 0, 1), (0, 0, 0, 1, 0), (0, 0, 0, 0, 1))",0.12803987212710521,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
114,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.0923541553783044,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
115,"((0, 0, 0, 0, 1), (0, 0, 0, 0, 1), (1, 0, 0, 0, 0))",0.09743529690341059,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
116,"((0, 0, 1, 0, 0), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.0620449041818815,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
117,"((0, 0, 0, 1, 0), (1, 0, 0, 0, 0), (0, 1, 0, 0, 0))",0.16351882449608007,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
118,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.06595353521629148,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
119,"((0, 0, 0, 0, 1), (0, 0, 0, 1, 0), (0, 0, 0, 0, 1))",0.13740975703761993,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
120,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.1561545927284469,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
121,"((0, 0, 0, 0, 1), (0, 0, 0, 0, 1), (1, 0, 0, 0, 0))",0.10976043825605107,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
122,"((0, 0, 1, 0, 0), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.08555313136533103,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
123,"((0, 0, 0, 1, 0), (1, 0, 0, 0, 0), (0, 1, 0, 0, 0))",0.1445113572996888,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
124,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.035669475870435466,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
125,"((0, 0, 0, 0, 1), (0, 0, 0, 1, 0), (1, 0, 0, 0, 0))",0.09532280856890278,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
126,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (0, 0, 0, 0, 1))",0.1944773936334036,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
127,"((0, 0, 0, 0, 1), (0, 0, 0, 0, 1), (1, 0, 0, 0, 0))",0.1923111282222458,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
128,"((0, 0, 1, 0, 0), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.06993557451934068,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
129,"((0, 0, 0, 1, 0), (1, 0, 0, 0, 0), (0, 1, 0, 0, 0))",0.08642370102469565,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
130,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.02610286733386405,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
131,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.07595379518104056,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
132,"((0, 0, 0, 0, 1), (0, 0, 0, 1, 0), (0, 0, 0, 0, 1))",0.2357943516407034,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
133,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.0933556151157962,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
134,"((0, 0, 0, 0, 1), (0, 0, 0, 0, 1), (1, 0, 0, 0, 0))",0.12532607671433665,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
135,"((0, 0, 1, 0, 0), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.06647561727583617,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
136,"((0, 0, 0, 1, 0), (1, 0, 0, 0, 0), (0, 1, 0, 0, 0))",0.08942761337964797,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
137,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.13701711769776106,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
138,"((0, 0, 0, 0, 1), (0, 0, 0, 1, 0), (0, 0, 0, 0, 1))",0.29651063769395364,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
139,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.07102757722202271,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
140,"((0, 0, 0, 0, 1), (0, 0, 0, 0, 1), (1, 0, 0, 0, 0))",0.17301413389545064,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
141,"((0, 0, 1, 0, 0), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.06417532846584673,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
142,"((0, 0, 0, 1, 0), (1, 0, 0, 0, 0), (0, 1, 0, 0, 0))",0.10814925271490988,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
143,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.0801450913794429,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
144,"((0, 0, 0, 0, 1), (0, 0, 0, 1, 0), (0, 0, 0, 0, 1))",0.1923537090638287,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.021349439424650687,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
145,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.017969049300072076,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
146,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.02309502056772214,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
147,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.020855091553104724,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
148,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.024400636265538924,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
149,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.03018711103772418,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
150,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.02882685317932983,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
151,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.018508705033885423,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
152,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.022091618696457968,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
153,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.02167525228388554,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
154,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.026438289850203592,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
155,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.034561377725681096,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
156,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.035061747969959076,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
157,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.08644933120321388,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
158,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.020779141351481414,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
159,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.022389349422983998,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
160,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.029216412759186114,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
161,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",0.027543106241578866,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
162,"((0, 0, 0, 0, 1), (0, 0, 0, 0, 1), (1, 0, 0, 0, 0))",0.06156275750557528,4.488934363342975,6.7395217596649015,1.008831075165828,5.049758323145309,4.6681039375848865,4.840910485690797,1.9250531936242175,3.5427240629266317,0.8518093849981064,3.662676150630231,3.321519168894491,1.3844571056122017,3.2217549656180355,1.334574297152298,3.323951734120824,3.493945532099504,0.017969049300072076,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))"
