,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
89,"((0, 1, 0), (1, 0, 0))",147455394.46181652,4.331202037937944,2.560024936234452,7.288517638251535,1.0312309897622316,Dual Control,2.251617526876252,Dual Control
90,"((0, 1, 0), (1, 0, 0))",4560156.117037081,2.0063132330202738,0.23678124639511133,5.093199566830851,3.5926306481141026,Dual Control,2.251617526876252,Dual Control
91,"((0, 1, 0), (1, 0, 0))",1332849.6316921243,0.6819071330315812,0.6762805073325986,4.260227373704703,7.172170305790645,Dual Control,2.251617526876252,Dual Control
92,"((0, 1, 0), (1, 0, 0))",8267347.6404650705,1.116522441351363,1.701923359229687,5.7089765404929365,5.044801868686423,Dual Control,2.251617526876252,Dual Control
93,"((0, 0, 1), (0, 0, 1))",51887921.90048512,1.8830178512661564,4.109327324256184,8.158176363083843,5.866705422273261,No Control,2.251617526876252,Dual Control
94,"((0, 0, 1), (1, 0, 0))",176.14456293466463,0.0035027880394524757,0.10231886558605119,7.496843054535397,5.025983625947364,Downstream Activation,2.251617526876252,Dual Control
95,"((0, 1, 0), (1, 0, 0))",57216.586383908674,0.094702388933222,1.4022889372536083,3.61463962407067,9.717075426428423,Dual Control,2.251617526876252,Dual Control
96,"((0, 1, 0), (1, 0, 0))",604704.3046744687,0.3181805407803714,3.516022035431872,1.8006723346816043,2.8008240980946546,Dual Control,2.251617526876252,Dual Control
97,"((0, 1, 0), (1, 0, 0))",271883.51043564687,4.970460714869978,1.0783787262367315,0.5489198114673154,8.086355359175279,Dual Control,2.251617526876252,Dual Control
98,"((0, 0, 1), (0, 0, 1))",347102905.37055826,4.870265661514836,2.61784362107019,0.14737374783055301,0.5242262453153845,No Control,2.251617526876252,Dual Control
99,"((0, 1, 0), (1, 0, 0))",81995.0843655128,1.7523256636245135,0.005833334995414274,8.980391537806385,4.0801472292662275,Dual Control,2.251617526876252,Dual Control
100,"((0, 0, 1), (1, 0, 0))",27201107.813377142,1.3634158345281144,1.6414544400455109,4.57727205319137,8.029899244318688,Downstream Activation,2.251617526876252,Dual Control
101,"((0, 1, 0), (1, 0, 0))",13.511685746783613,0.9525279261000791,0.2015899869423592,0.027944431313825457,5.542032911067524,Dual Control,2.251617526876252,Dual Control
102,"((0, 1, 0), (1, 0, 0))",403912.96320514154,1.0295032526171926,0.21018944329104272,2.3159857710302876,5.477341683761216,Dual Control,2.251617526876252,Dual Control
103,"((0, 1, 0), (0, 0, 1))",41364588.15004524,2.8980222613595976,0.5894915706392763,9.763768346824437,9.042282629661477,Upstream Repression,2.251617526876252,Dual Control
104,"((0, 1, 0), (1, 0, 0))",124850.36794169294,1.394925481047427,4.454086146457581,0.4179391348165103,6.3871770530118575,Dual Control,2.251617526876252,Dual Control
105,"((0, 1, 0), (1, 0, 0))",330647.36459979037,1.6221940243933544,0.5055642443365727,1.0541210075773106,4.735678832386417,Dual Control,2.251617526876252,Dual Control
106,"((0, 1, 0), (1, 0, 0))",8849563.060152538,1.2960123722992918,0.865854616758962,4.656290001903849,1.7503737458601973,Dual Control,2.251617526876252,Dual Control
107,"((0, 0, 1), (0, 0, 1))",7804022.301470009,0.7303162726163805,0.6829811376797652,2.5389255727786764,7.261118400371491,No Control,2.251617526876252,Dual Control
108,"((0, 0, 1), (1, 0, 0))",5200402.323516607,0.5961825507969021,0.869154430346273,0.33244816191220394,2.8922682852574546,Downstream Activation,2.251617526876252,Dual Control
109,"((0, 1, 0), (0, 0, 1))",97768200.03283119,4.998142242992446,1.0951293788025256,7.3382365931153615,6.846822547240769,Upstream Repression,2.251617526876252,Dual Control
110,"((0, 1, 0), (1, 0, 0))",1628290.634892505,0.5381093462335265,2.057866912291689,2.726884838173229,3.2162985992767847,Dual Control,2.251617526876252,Dual Control
111,"((0, 1, 0), (1, 0, 0))",18353349.43129721,1.8918670177614314,2.313528835970489,6.689237895223972,8.977282976118337,Dual Control,2.251617526876252,Dual Control
112,"((0, 1, 0), (1, 0, 0))",1806399.5683962412,0.8418578871157961,3.244371815731203,1.703882713841192,3.7948347037739465,Dual Control,2.251617526876252,Dual Control
113,"((0, 1, 0), (1, 0, 0))",24014848.670960467,3.1760796051033955,1.634522085956035,3.9039230418603297,4.341252103421105,Dual Control,2.251617526876252,Dual Control
114,"((0, 1, 0), (0, 0, 1))",139948909.65616405,3.814693915959965,2.498623219042453,8.712309543226793,5.405600944523908,Upstream Repression,2.251617526876252,Dual Control
115,"((0, 0, 1), (0, 0, 1))",133273073.17770042,3.017834551802937,2.0130673757511666,5.0714557704516,1.47511797280935,No Control,2.251617526876252,Dual Control
116,"((0, 1, 0), (1, 0, 0))",30.874680943290294,2.1819359352030263,0.13969441111095793,0.03068351089722742,5.8003875778661325,Dual Control,2.251617526876252,Dual Control
117,"((0, 0, 1), (1, 0, 0))",49963903.49959835,1.8477761459971949,1.9795191638118739,6.08049023731363,1.320724574292182,Downstream Activation,2.251617526876252,Dual Control
118,"((0, 1, 0), (1, 0, 0))",19397779.749602128,2.491009919064969,1.2832609923561942,3.146527010700313,0.7762976542914619,Dual Control,2.251617526876252,Dual Control
119,"((0, 1, 0), (1, 0, 0))",14287385.119856013,1.5452682557801858,0.49507573524110093,8.23245031598135,0.09707350305111362,Dual Control,2.251617526876252,Dual Control
120,"((0, 1, 0), (1, 0, 0))",61298.978598252725,0.2058758371562814,2.8770958185748468,1.1415117940497195,6.874548562716178,Dual Control,2.251617526876252,Dual Control
121,"((0, 1, 0), (0, 0, 1))",164955633.4884767,4.387903880707704,4.232011023106505,5.332094000893122,3.351794498478509,Upstream Repression,2.251617526876252,Dual Control
122,"((0, 0, 1), (0, 0, 1))",38915257.8573073,1.6307512171406902,4.217024925869648,9.959146141881263,5.184511933060213,No Control,2.251617526876252,Dual Control
123,"((0, 1, 0), (1, 0, 0))",492688.42573676177,0.6123972357266314,0.8020325332242852,2.50140696128103,7.445226454576034,Dual Control,2.251617526876252,Dual Control
124,"((0, 1, 0), (1, 0, 0))",305432.45137871086,0.4254802387771558,1.116787644228905,2.0348602816722656,6.234434377221344,Dual Control,2.251617526876252,Dual Control
125,"((0, 0, 1), (1, 0, 0))",186059528.85620487,3.5657374351382582,3.2906489167201087,2.120140365089586,5.991520810652547,Downstream Activation,2.251617526876252,Dual Control
126,"((0, 1, 0), (1, 0, 0))",75.58338445531187,1.0468945850647213,2.54493359915,0.011725825651776156,2.0985738760489783,Dual Control,2.251617526876252,Dual Control
127,"((0, 1, 0), (1, 0, 0))",438412.24830267054,2.817510145743832,1.4140602858402098,0.681665081931591,5.772339378809561,Dual Control,2.251617526876252,Dual Control
128,"((0, 0, 1), (0, 0, 1))",128488963.098847,2.963156399195883,3.1341474926443027,6.3651047182118035,3.411688249677255,No Control,2.251617526876252,Dual Control
129,"((0, 1, 0), (0, 0, 1))",5168035.637244673,0.602368353110988,3.6839092370227586,6.672626074526717,8.737303333856907,Upstream Repression,2.251617526876252,Dual Control
130,"((0, 1, 0), (1, 0, 0))",17808659.88237715,4.078590293393672,0.4342015458685381,5.670071265301245,4.9556076294921745,Dual Control,2.251617526876252,Dual Control
131,"((0, 0, 1), (1, 0, 0))",129212729.26571159,2.9714947596233894,4.440432673833204,8.55427763933682,3.796165845892369,Downstream Activation,2.251617526876252,Dual Control
132,"((0, 1, 0), (1, 0, 0))",139713.42824449218,0.8961634404141765,2.205534483300763,0.43199994826701127,2.8111097751737284,Dual Control,2.251617526876252,Dual Control
133,"((0, 1, 0), (1, 0, 0))",33781575.57680984,2.3474998892219974,1.794553343048697,6.357833836147806,3.856804200865892,Dual Control,2.251617526876252,Dual Control
134,"((0, 1, 0), (1, 0, 0))",38279337.2951189,1.998391746612104,1.976660696072519,9.95138156078291,4.3108295486622366,Dual Control,2.251617526876252,Dual Control
135,"((0, 1, 0), (0, 0, 1))",7470851.688557607,2.884657347412709,0.43872114905894,3.008977707756003,0.6778187462068033,Upstream Repression,2.251617526876252,Dual Control
136,"((0, 0, 1), (0, 0, 1))",354698046.3293924,4.923210023314214,1.0320197324813967,4.760742794778293,8.827008961310066,No Control,2.251617526876252,Dual Control
137,"((0, 1, 0), (1, 0, 0))",389775.5018828385,1.1893855995487301,0.5950997883297084,1.3995958802730561,5.6451480142397275,Dual Control,2.251617526876252,Dual Control
138,"((0, 0, 1), (1, 0, 0))",355872956.08179593,4.931386711042811,0.45417263391311913,3.763716112253354,8.007119568321444,Downstream Activation,2.251617526876252,Dual Control
139,"((0, 1, 0), (1, 0, 0))",10144.635768522432,1.332035500964781,1.205566518684769,0.20163760827175262,5.269032119917181,Dual Control,2.251617526876252,Dual Control
140,"((0, 1, 0), (1, 0, 0))",35999.51421971933,0.7011192104444928,0.34933825949577546,0.9299135403632737,7.955532949623857,Dual Control,2.251617526876252,Dual Control
141,"((0, 1, 0), (1, 0, 0))",19772.54761950322,0.1055149547929819,0.10011133172699394,3.551475161581328,8.42493134175152,Dual Control,2.251617526876252,Dual Control
142,"((0, 1, 0), (0, 0, 1))",72837.63512769381,1.588291161152613,0.006055817973269484,7.791860849056168,4.707348099879615,Upstream Repression,2.251617526876252,Dual Control
143,"((0, 0, 1), (0, 0, 1))",236432696.28995895,4.019464558743763,1.6964159993623182,1.914503478183828,5.23214172520473,No Control,2.251617526876252,Dual Control
144,"((0, 1, 0), (1, 0, 0))",30115190.43171917,3.496105191120337,0.9867176014353449,4.619071622239803,2.4681750733487875,Dual Control,2.251617526876252,Dual Control
145,"((0, 1, 0), (1, 0, 0))",11536.88636748948,2.648475227927194,0.1373233537786374,0.33850592950025804,6.017348539993183,Dual Control,2.251617526876252,Dual Control
146,"((0, 1, 0), (1, 0, 0))",27.29567117691076,2.205655081564379,0.003872540935696972,0.08983247647814568,4.603296839179345,Dual Control,2.251617526876252,Dual Control
147,"((0, 1, 0), (1, 0, 0))",750378.3033949371,1.8785129791630828,0.8156393364609518,1.1838663353597887,4.693045297064284,Dual Control,2.251617526876252,Dual Control
148,"((0, 1, 0), (1, 0, 0))",1729164.2624293473,2.3266056022891304,0.6161747477640223,1.52993297276076,3.425884296666148,Dual Control,2.251617526876252,Dual Control
149,"((0, 1, 0), (1, 0, 0))",49.79211409136735,1.6777074793816542,0.28820968878408815,0.031455266079729635,5.269435006706189,Dual Control,2.251617526876252,Dual Control
150,"((0, 1, 0), (1, 0, 0))",4044704.0419304557,3.105509943678522,0.7799743665435176,1.8773417878474261,3.7372325161169395,Dual Control,2.251617526876252,Dual Control
151,"((0, 1, 0), (1, 0, 0))",266734.1618926859,2.5239507385149293,1.0153301231009972,0.7089013156559267,6.688781976108988,Dual Control,2.251617526876252,Dual Control
