,Method,Computational Time,Best Loss,Function Evaluations,Message
0,Gradient-Based,0.4386420249938965,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.20459294319152832,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,8.851590156555176,4651.942876563257,150.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.1250572204589844,3401.6941240741057,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.33282995223999,2270.0512808350286,120.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.6308059692382812,6141.566698457686,80.0,Linear search failed
0,Gradient-Based,1.5435690879821777,3861.2505710853397,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.9328839778900146,2050.152465631299,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.20067095756530762,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.21013188362121582,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,7.6210150718688965,2698.9036952947413,180.0,Linear search failed
0,Gradient-Based,4.497525930404663,2064.254557482472,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.4861109256744385,4687.56890883731,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.19598722457885742,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.22381091117858887,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.2506837844848633,5886.870252149581,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,20.89465594291687,3740.617746280949,390.0,Linear search failed
0,Gradient-Based,0.9172689914703369,3655.859853220656,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.2036449909210205,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,5.048208236694336,3470.189021425989,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.129877090454102,0.9450164143287271,195.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.2056293487548828,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,4.66503119468689,5780.285928912149,100.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.9398138523101807,5046.275087286468,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.945225954055786,0.994792808281616,85.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,3.2681427001953125,2634.821368161875,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.108705043792725,10000000.0,145.0,Linear search failed
