,index,circuit,loss,r_lac_ol,r_tl_ngl,r_tl_tetR_ngl,r_fl_prime_nml,ki_nml,r_tl_lnml,r_ar2_lnml,best_losses,best_loss_circuit
434,434,Open Loop,35.2811060248119,7.056198184300033e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
435,435,Negative Metabolic Loop,0.19382123888186678,,,,1.36232490566427e-10,0.02640241215059158,,,0.14436723910540436,Negative Metabolic Loop
436,436,Negative Metabolic Loop,0.4555250166658035,,,,8.641333566108172e-09,0.04438223023552097,,,0.14436723910540436,Negative Metabolic Loop
437,437,Layered Negative Metabolic Loop,15.78861966973111,,,,,,5.145127984932418e-08,9.076045195615138e-08,0.14436723910540436,Negative Metabolic Loop
438,438,Negative Metabolic Loop,0.2267386676416471,,,,2.5960417292928753e-09,0.03244419501759806,,,0.14436723910540436,Negative Metabolic Loop
439,439,Negative Metabolic Loop,0.3617541382367638,,,,9.811447649199012e-09,0.022837855961081864,,,0.14436723910540436,Negative Metabolic Loop
440,440,Negative Gene Loop,0.7507672876596752,,3.3187271890535257e-09,9.191405245283328e-08,,,,,0.14436723910540436,Negative Metabolic Loop
441,441,Negative Metabolic Loop,0.9596661360530623,,,,3.362473801837356e-08,0.04946596097437278,,,0.14436723910540436,Negative Metabolic Loop
442,442,Negative Metabolic Loop,0.34585025899308397,,,,1.5859099479540118e-08,0.01226816905200964,,,0.14436723910540436,Negative Metabolic Loop
443,443,Negative Metabolic Loop,0.30918771335571155,,,,5.473734400497605e-09,0.030345952029243603,,,0.14436723910540436,Negative Metabolic Loop
444,444,Open Loop,5.096099619211333,1.0190605237365676e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
445,445,Negative Metabolic Loop,0.21476283666825155,,,,1.5229278087995468e-10,0.014526366832963947,,,0.14436723910540436,Negative Metabolic Loop
446,446,Negative Metabolic Loop,0.33007468580689947,,,,3.115518230609972e-08,0.005423725855890887,,,0.14436723910540436,Negative Metabolic Loop
447,447,Layered Negative Metabolic Loop,4.196261748936637,,,,,,7.207478212431928e-08,1.2124622720352483e-08,0.14436723910540436,Negative Metabolic Loop
448,448,Negative Metabolic Loop,1.136160486651252,,,,5.825869737888221e-08,0.03906784266812583,,,0.14436723910540436,Negative Metabolic Loop
449,449,Negative Metabolic Loop,1.595050339574165,,,,5.2888315652658124e-08,0.08795195024230518,,,0.14436723910540436,Negative Metabolic Loop
450,450,Negative Gene Loop,0.5718761332737016,,2.3197899789339146e-08,4.070189414611347e-08,,,,,0.14436723910540436,Negative Metabolic Loop
451,451,Negative Metabolic Loop,0.6126832248628076,,,,1.2703723008034328e-08,0.05535710702829362,,,0.14436723910540436,Negative Metabolic Loop
452,452,Negative Metabolic Loop,1.3858097929193516,,,,7.879297562170648e-08,0.04282639300405598,,,0.14436723910540436,Negative Metabolic Loop
453,453,Negative Metabolic Loop,0.7788861525125016,,,,2.3286335788434975e-08,0.04741866205022751,,,0.14436723910540436,Negative Metabolic Loop
454,454,Open Loop,11.674009624660844,2.3347323502094427e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
455,455,Negative Metabolic Loop,0.16053556341299846,,,,2.6202223895860713e-09,0.009726650578191765,,,0.14436723910540436,Negative Metabolic Loop
456,456,Negative Metabolic Loop,1.3239895787199576,,,,8.917632804305855e-08,0.03420058391019322,,,0.14436723910540436,Negative Metabolic Loop
457,457,Layered Negative Metabolic Loop,10.919466181731027,,,,,,1.7805426364416004e-08,9.616668998468366e-08,0.14436723910540436,Negative Metabolic Loop
458,458,Negative Metabolic Loop,0.29463197577650513,,,,7.3546774055853726e-09,0.01938692702651059,,,0.14436723910540436,Negative Metabolic Loop
459,459,Negative Metabolic Loop,0.5167998011163459,,,,1.8770559774550695e-08,0.02486809947966817,,,0.14436723910540436,Negative Metabolic Loop
460,460,Negative Gene Loop,7.796598530159063,,5.288137060684842e-08,1.0058214934324542e-10,,,,,0.14436723910540436,Negative Metabolic Loop
461,461,Negative Metabolic Loop,0.3282791922507371,,,,1.0366973288427402e-08,0.017192047482873687,,,0.14436723910540436,Negative Metabolic Loop
462,462,Negative Metabolic Loop,0.7399679260183776,,,,2.6868689222609123e-08,0.03639817116203055,,,0.14436723910540436,Negative Metabolic Loop
463,463,Negative Metabolic Loop,0.297107737772775,,,,6.9626781484393e-08,0.001856473273862813,,,0.14436723910540436,Negative Metabolic Loop
464,464,Negative Metabolic Loop,0.48523599929624484,,,,1.4376054339699845e-08,0.028963993522628857,,,0.14436723910540436,Negative Metabolic Loop
465,465,Open Loop,33.41857892820455,6.683691481952233e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
466,466,Negative Metabolic Loop,0.38561678265798266,,,,4.006580228435715e-09,0.0750426961709531,,,0.14436723910540436,Negative Metabolic Loop
467,467,Layered Negative Metabolic Loop,10.67786518642153,,,,,,2.3558363426272856e-08,7.815348703686022e-08,0.14436723910540436,Negative Metabolic Loop
468,468,Negative Metabolic Loop,0.816351170332856,,,,2.042832164591363e-08,0.060560917009656184,,,0.14436723910540436,Negative Metabolic Loop
469,469,Negative Metabolic Loop,0.27184587797269505,,,,1.6804399420251877e-10,0.00606156678273994,,,0.14436723910540436,Negative Metabolic Loop
470,470,Negative Gene Loop,0.6036573569619064,,2.811924259883096e-08,3.552834762521604e-08,,,,,0.14436723910540436,Negative Metabolic Loop
471,471,Negative Metabolic Loop,1.0619098023897289,,,,3.9121859825407914e-08,0.051958676617250524,,,0.14436723910540436,Negative Metabolic Loop
472,472,Negative Metabolic Loop,0.5525682598575848,,,,7.533401108409753e-09,0.0805671073554515,,,0.14436723910540436,Negative Metabolic Loop
473,473,Negative Metabolic Loop,0.2761907602234561,,,,5.657695302097881e-09,0.02216058748048162,,,0.14436723910540436,Negative Metabolic Loop
474,474,Open Loop,2.853729144077826,5.704610795808595e-09,,,,,,,0.14436723910540436,Negative Metabolic Loop
475,475,Negative Metabolic Loop,0.17320775039680822,,,,2.529297985679658e-09,0.014010364551710385,,,0.14436723910540436,Negative Metabolic Loop
476,476,Negative Metabolic Loop,0.2203564842887099,,,,1.2788952426508999e-08,9.222006379244578e-05,,,0.14436723910540436,Negative Metabolic Loop
477,477,Layered Negative Metabolic Loop,13.910411257477962,,,,,,3.9191186402821265e-08,8.707239870825208e-08,0.14436723910540436,Negative Metabolic Loop
478,478,Negative Metabolic Loop,0.6764373467849669,,,,9.678729728304284e-09,0.09433378086345806,,,0.14436723910540436,Negative Metabolic Loop
479,479,Negative Metabolic Loop,0.32457156963093026,,,,1.6354995614452766e-08,0.010268959431903148,,,0.14436723910540436,Negative Metabolic Loop
480,480,Negative Metabolic Loop,1.1227185387880354,,,,3.634487569301915e-08,0.063265051512267,,,0.14436723910540436,Negative Metabolic Loop
481,481,Negative Gene Loop,0.7561146987934866,,4.4155888940433125e-08,6.068534625140013e-08,,,,,0.14436723910540436,Negative Metabolic Loop
482,482,Negative Metabolic Loop,0.3532008514780077,,,,5.6976270360798334e-09,0.03983880951473734,,,0.14436723910540436,Negative Metabolic Loop
483,483,Negative Metabolic Loop,0.14487505970352726,,,,1.5974364105160126e-09,0.00764205522039633,,,0.14436723910540436,Negative Metabolic Loop
484,484,Negative Metabolic Loop,0.5348550810955035,,,,1.1196893609460951e-08,1.4049611822346177e-05,,,0.14436723910540436,Negative Metabolic Loop
485,485,Open Loop,18.127455271630932,3.6254462492605943e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
486,486,Negative Metabolic Loop,0.3675820746741755,,,,2.8676552424755086e-08,0.00753076212717545,,,0.14436723910540436,Negative Metabolic Loop
487,487,Negative Metabolic Loop,1.3171144226627929,,,,6.687540456996333e-08,0.045865096289684576,,,0.14436723910540436,Negative Metabolic Loop
488,488,Layered Negative Metabolic Loop,9.797887289461595,,,,,,3.337367925135776e-08,5.641786579212736e-08,0.14436723910540436,Negative Metabolic Loop
489,489,Negative Metabolic Loop,0.20919552318666065,,,,2.359409954983814e-08,0.0023467015970910815,,,0.14436723910540436,Negative Metabolic Loop
490,490,Negative Metabolic Loop,0.825682088461045,,,,4.382280480936099e-08,0.027166190991069435,,,0.14436723910540436,Negative Metabolic Loop
491,491,Negative Gene Loop,0.8643323213525238,,5.9527369241664015e-08,6.725257884250675e-08,,,,,0.14436723910540436,Negative Metabolic Loop
492,492,Negative Metabolic Loop,0.23479874180313237,,,,1.8082780409599431e-09,0.05668475630556813,,,0.14436723910540436,Negative Metabolic Loop
493,493,Negative Metabolic Loop,0.2849152756471936,,,,4.404563650261144e-09,0.03187048115164193,,,0.14436723910540436,Negative Metabolic Loop
494,494,Negative Metabolic Loop,0.4108795742594933,,,,6.329125786243268e-08,0.004225302367640395,,,0.14436723910540436,Negative Metabolic Loop
495,495,Open Loop,7.253326149768378,1.4505532462271805e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
496,496,Negative Metabolic Loop,0.25057510871735195,,,,8.454715122032196e-09,0.01116034403799003,,,0.14436723910540436,Negative Metabolic Loop
497,497,Negative Metabolic Loop,0.18942031396879813,,,,1.847831773863562e-10,0.01703867116529565,,,0.14436723910540436,Negative Metabolic Loop
498,498,Layered Negative Metabolic Loop,10.257524406101844,,,,,,4.6638813491872894e-08,5.08147527171172e-08,0.14436723910540436,Negative Metabolic Loop
499,499,Negative Metabolic Loop,1.0576045831589993,,,,4.75724323621201e-08,0.041758903731294095,,,0.14436723910540436,Negative Metabolic Loop
500,500,Negative Metabolic Loop,0.7212854369616394,,,,1.8030355770086066e-08,0.05331732781718899,,,0.14436723910540436,Negative Metabolic Loop
501,501,Negative Gene Loop,0.7513722303011836,,4.029390640095176e-08,7.505020181221984e-08,,,,,0.14436723910540436,Negative Metabolic Loop
502,502,Negative Metabolic Loop,0.5828953797331373,,,,7.221615784792007e-08,0.007767765350053439,,,0.14436723910540436,Negative Metabolic Loop
503,503,Negative Metabolic Loop,0.5719262378115737,,,,4.127193390337537e-08,0.013371505340361974,,,0.14436723910540436,Negative Metabolic Loop
504,504,Negative Metabolic Loop,0.8556964630386084,,,,1.395095970367098e-08,0.10335607073450731,,,0.14436723910540436,Negative Metabolic Loop
505,505,Open Loop,15.941937639543903,3.188336580226934e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
506,506,Negative Metabolic Loop,1.1680782938101253,,,,9.935683759382678e-08,0.023582816346390874,,,0.14436723910540436,Negative Metabolic Loop
507,507,Negative Metabolic Loop,0.8181399954423402,,,,3.159904042236358e-08,0.03779017794719262,,,0.14436723910540436,Negative Metabolic Loop
508,508,Layered Negative Metabolic Loop,5.281153708102103,,,,,,5.9310096674886726e-08,1.7816161298529358e-08,0.14436723910540436,Negative Metabolic Loop
509,509,Negative Metabolic Loop,0.4843532502136541,,,,2.0396351049019605e-08,0.019761781193390983,,,0.14436723910540436,Negative Metabolic Loop
510,510,Negative Metabolic Loop,0.6324266875128687,,,,7.064456448505785e-09,0.11859799996337636,,,0.14436723910540436,Negative Metabolic Loop
511,511,Negative Gene Loop,1.1788043214365937,,6.708958849323672e-08,1.4518149170782451e-08,,,,,0.14436723910540436,Negative Metabolic Loop
512,512,Negative Metabolic Loop,0.2540730283299851,,,,3.2564199124448436e-09,0.0338268247467076,,,0.14436723910540436,Negative Metabolic Loop
513,513,Negative Metabolic Loop,0.2561192002990451,,,,1.0536608920174202e-08,0.009310914571667129,,,0.14436723910540436,Negative Metabolic Loop
514,514,Negative Metabolic Loop,0.2872803347224148,,,,2.517355706267486e-08,0.004912732145948935,,,0.14436723910540436,Negative Metabolic Loop
515,515,Open Loop,37.18388550707123,7.436755258775871e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
516,516,Negative Metabolic Loop,1.1969217829171068,,,,5.072877562353701e-08,0.05047467226992204,,,0.14436723910540436,Negative Metabolic Loop
517,517,Negative Metabolic Loop,0.6475576582802133,,,,1.6013471069255217e-08,0.04819080753553393,,,0.14436723910540436,Negative Metabolic Loop
518,518,Negative Metabolic Loop,0.16083064694831542,,,,1.746247633328559e-09,0.015623019871218929,,,0.14436723910540436,Negative Metabolic Loop
519,519,Layered Negative Metabolic Loop,8.52812108841622,,,,,,9.460309298465728e-08,2.8827305252414136e-08,0.14436723910540436,Negative Metabolic Loop
520,520,Negative Metabolic Loop,0.4223954590473673,,,,5.193993640865845e-09,0.06775623615909851,,,0.14436723910540436,Negative Metabolic Loop
521,521,Negative Metabolic Loop,1.8441794267420464,,,,5.4814438517697807e-08,0.11469812362428311,,,0.14436723910540436,Negative Metabolic Loop
522,522,Negative Gene Loop,1.4421172387784487,,7.242432137981941e-08,9.745630313768739e-09,,,,,0.14436723910540436,Negative Metabolic Loop
523,523,Negative Metabolic Loop,0.5957167638436508,,,,2.1925336867287488e-08,0.028558476798364377,,,0.14436723910540436,Negative Metabolic Loop
524,524,Negative Metabolic Loop,0.5439691912172847,,,,1.2561614172737854e-08,0.043191431671461944,,,0.14436723910540436,Negative Metabolic Loop
525,525,Open Loop,30.711114615157374,6.142196476733854e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
526,526,Negative Metabolic Loop,0.20016002504474031,,,,1.4297747979127718e-10,0.0210715523116642,,,0.14436723910540436,Negative Metabolic Loop
527,527,Negative Metabolic Loop,0.9299840337958271,,,,5.993183488366497e-08,0.025007396270316812,,,0.14436723910540436,Negative Metabolic Loop
528,528,Layered Negative Metabolic Loop,4.110270551974143,,,,,,5.183434498765789e-09,4.564655738407194e-08,0.14436723910540436,Negative Metabolic Loop
529,529,Negative Metabolic Loop,0.19859264591248668,,,,3.426146003362705e-08,0.0013748625834826083,,,0.14436723910540436,Negative Metabolic Loop
530,530,Negative Metabolic Loop,0.17534390250517534,,,,3.2451114934789227e-09,0.011078743338572313,,,0.14436723910540436,Negative Metabolic Loop
531,531,Negative Gene Loop,1.0462650259905462,,8.757509405887785e-08,9.990078847718839e-08,,,,,0.14436723910540436,Negative Metabolic Loop
532,532,Negative Metabolic Loop,0.2003972352432764,,,,8.032117533583964e-09,0.0064151213178578895,,,0.14436723910540436,Negative Metabolic Loop
533,533,Negative Metabolic Loop,0.683337926676709,,,,1.4914374578612813e-08,0.058626400506771495,,,0.14436723910540436,Negative Metabolic Loop
534,534,Negative Metabolic Loop,0.7269827880038463,,,,2.976696011491483e-08,0.03139746040950543,,,0.14436723910540436,Negative Metabolic Loop
535,535,Negative Metabolic Loop,0.1686341477170912,,,,9.900031770086344e-09,0.0028805941695997823,,,0.14436723910540436,Negative Metabolic Loop
536,536,Open Loop,45.184416386605015,9.036865302243271e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
537,537,Negative Metabolic Loop,0.6114165033496985,,,,1.9024951875175386e-08,0.035223429323009856,,,0.14436723910540436,Negative Metabolic Loop
538,538,Layered Negative Metabolic Loop,14.005284653489563,,,,,,6.480312116917133e-08,6.792603084944818e-08,0.14436723910540436,Negative Metabolic Loop
539,539,Negative Metabolic Loop,0.4097989603360794,,,,6.898833602072535e-09,0.04515500569714719,,,0.14436723910540436,Negative Metabolic Loop
540,540,Negative Metabolic Loop,0.16174163392331795,,,,2.855674556883893e-10,0.017961355821439068,,,0.14436723910540436,Negative Metabolic Loop
541,541,Negative Metabolic Loop,0.7724901584101354,,,,2.681206764811476e-08,0.0399656033058948,,,0.14436723910540436,Negative Metabolic Loop
542,542,Negative Gene Loop,0.4688173222884821,,1.3250595269950337e-08,4.334650628974082e-09,,,,,0.14436723910540436,Negative Metabolic Loop
543,543,Negative Metabolic Loop,0.3968800887834836,,,,1.7161231362152505e-08,0.015359812085505773,,,0.14436723910540436,Negative Metabolic Loop
544,544,Negative Metabolic Loop,1.1954034855561155,,,,9.341772382846844e-08,0.026381914629870447,,,0.14436723910540436,Negative Metabolic Loop
545,545,Open Loop,21.763566240304087,4.3526759288670935e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
546,546,Negative Metabolic Loop,0.6626373982455412,,,,1.1842454340017326e-08,0.07122382871010856,,,0.14436723910540436,Negative Metabolic Loop
547,547,Negative Metabolic Loop,0.25141733056967874,,,,4.506405310476614e-09,0.022558355474104553,,,0.14436723910540436,Negative Metabolic Loop
548,548,Layered Negative Metabolic Loop,5.316292920765715,,,,,,1.2261821307887073e-08,3.9485466438045235e-08,0.14436723910540436,Negative Metabolic Loop
549,549,Negative Metabolic Loop,0.14823829100304745,,,,1.8351652590388773e-09,0.008801069688891432,,,0.14436723910540436,Negative Metabolic Loop
550,550,Negative Metabolic Loop,0.34298044801088784,,,,1.4259289686059623e-08,0.01348512912000166,,,0.14436723910540436,Negative Metabolic Loop
551,551,Negative Metabolic Loop,0.15837661256435695,,,,3.76517882020175e-08,0.0005516161786544862,,,0.14436723910540436,Negative Metabolic Loop
552,552,Negative Gene Loop,1.0872578580920678,,9.493564717427714e-08,8.301358775378641e-08,,,,,0.14436723910540436,Negative Metabolic Loop
553,553,Negative Metabolic Loop,0.47376728731186213,,,,7.869335486704945e-09,0.054000152120616776,,,0.14436723910540436,Negative Metabolic Loop
554,554,Negative Metabolic Loop,0.6865075566103453,,,,2.309591559188128e-08,0.03655655478561062,,,0.14436723910540436,Negative Metabolic Loop
555,555,Open Loop,27.95748805686311,5.59146856026459e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
556,556,Negative Metabolic Loop,0.16687614828170705,,,,5.750855496383073e-09,0.004901955276334949,,,0.14436723910540436,Negative Metabolic Loop
557,557,Negative Metabolic Loop,0.15160082829925245,,,,2.6843032914398045e-10,0.030706697955327742,,,0.14436723910540436,Negative Metabolic Loop
558,558,Layered Negative Metabolic Loop,17.59722696858464,,,,,,8.065367478985234e-08,8.49167626854859e-08,0.14436723910540436,Negative Metabolic Loop
559,559,Negative Metabolic Loop,0.2636072030685471,,,,8.99382239086249e-09,0.011858235338322903,,,0.14436723910540436,Negative Metabolic Loop
560,560,Negative Metabolic Loop,0.34055345266670256,,,,3.563706182019483e-09,0.0640432335841741,,,0.14436723910540436,Negative Metabolic Loop
561,561,Negative Metabolic Loop,0.7396892685292502,,,,4.507968468193644e-08,0.020942222580780358,,,0.14436723910540436,Negative Metabolic Loop
562,562,Negative Gene Loop,0.5285680552821399,,8.35844106217951e-09,5.359780015215753e-08,,,,,0.14436723910540436,Negative Metabolic Loop
563,563,Negative Metabolic Loop,0.3548870862418763,,,,1.1710573716995926e-08,0.018020405475444763,,,0.14436723910540436,Negative Metabolic Loop
564,564,Negative Metabolic Loop,0.5740115879603163,,,,2.1025446359744354e-08,0.027592739714616815,,,0.14436723910540436,Negative Metabolic Loop
565,565,Open Loop,41.69820662860807,8.339621847817221e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
566,566,Negative Metabolic Loop,0.6633309641614721,,,,1.690603768547854e-08,0.047801172734952026,,,0.14436723910540436,Negative Metabolic Loop
567,567,Negative Metabolic Loop,0.42162970805503036,,,,9.517020436492883e-09,0.03343966085530237,,,0.14436723910540436,Negative Metabolic Loop
568,568,Layered Negative Metabolic Loop,2.0655030063283655,,,,,,1.288410400156155e-09,3.476736884513675e-08,0.14436723910540436,Negative Metabolic Loop
569,569,Negative Metabolic Loop,0.37112567893462783,,,,5.787297193658499e-09,0.04396489059705984,,,0.14436723910540436,Negative Metabolic Loop
570,570,Negative Metabolic Loop,1.3851010590638182,,,,1.870575035061775e-10,0.000134746612588639,,,0.14436723910540436,Negative Metabolic Loop
571,571,Negative Metabolic Loop,0.6071717584453932,,,,8.505840831843845e-08,0.007142765802205465,,,0.14436723910540436,Negative Metabolic Loop
572,572,Negative Gene Loop,0.8781944042277,,6.123916766477161e-08,4.837851441619373e-08,,,,,0.14436723910540436,Negative Metabolic Loop
573,573,Negative Metabolic Loop,0.4252004084465451,,,,1.2797107106969486e-08,0.02457320805654939,,,0.14436723910540436,Negative Metabolic Loop
574,574,Negative Metabolic Loop,0.7596905391360974,,,,2.5303522612472067e-08,0.04107364634659843,,,0.14436723910540436,Negative Metabolic Loop
575,575,Open Loop,24.626003128977498,4.925167644510756e-08,,,,,,,0.14436723910540436,Negative Metabolic Loop
576,576,Negative Metabolic Loop,0.22537427117617875,,,,1.790042494992046e-09,0.050845286178034375,,,0.14436723910540436,Negative Metabolic Loop
577,577,Negative Metabolic Loop,0.14552887740651638,,,,3.517064685938628e-09,0.003498913370923784,,,0.14436723910540436,Negative Metabolic Loop
578,578,Negative Metabolic Loop,0.17135767666705481,,,,2.957538748128826e-10,0.01285901754929275,,,0.14436723910540436,Negative Metabolic Loop
579,579,Negative Metabolic Loop,0.19650938227131537,,,,6.123153553033521e-09,0.008089524890961496,,,0.14436723910540436,Negative Metabolic Loop
580,580,Negative Metabolic Loop,0.16580632837064968,,,,1.970231237411459e-09,0.015621597536974938,,,0.14436723910540436,Negative Metabolic Loop
581,581,Negative Metabolic Loop,0.2987613963168352,,,,7.339784632156427e-09,0.020092854120550122,,,0.14436723910540436,Negative Metabolic Loop
582,582,Negative Metabolic Loop,1.881381212662281,,,,2.6348766034494456e-10,4.996363355084469e-05,,,0.14436723910540436,Negative Metabolic Loop
583,583,Negative Metabolic Loop,0.18946379227120738,,,,4.2359828414998186e-09,0.010776616812712365,,,0.14436723910540436,Negative Metabolic Loop
584,584,Negative Metabolic Loop,0.1474961406219807,,,,2.362289410212079e-09,0.006327972631803779,,,0.14436723910540436,Negative Metabolic Loop
585,585,Negative Metabolic Loop,0.3112105690575037,,,,1.0671177712871128e-08,0.014708581865241635,,,0.14436723910540436,Negative Metabolic Loop
586,586,Negative Metabolic Loop,0.30376504381221187,,,,1.904254772074439e-10,0.0038257372486508717,,,0.14436723910540436,Negative Metabolic Loop
587,587,Negative Metabolic Loop,0.15982915523194424,,,,8.580012356014646e-09,0.0026574066775818667,,,0.14436723910540436,Negative Metabolic Loop
588,588,Negative Metabolic Loop,0.19721030716394392,,,,5.158841123809461e-09,0.009849560291106035,,,0.14436723910540436,Negative Metabolic Loop
589,589,Negative Metabolic Loop,0.21197804220097824,,,,3.63648130128434e-09,0.01802156647763609,,,0.14436723910540436,Negative Metabolic Loop
590,590,Negative Metabolic Loop,0.34305220931925967,,,,1.5030112930591092e-08,0.012753253945661337,,,0.14436723910540436,Negative Metabolic Loop
591,591,Negative Metabolic Loop,0.3079986203800724,,,,6.88390613880218e-09,0.023211282135636314,,,0.14436723910540436,Negative Metabolic Loop
592,592,Negative Metabolic Loop,0.14450897950720548,,,,1.8768413165620293e-09,0.005975387892898288,,,0.14436723910540436,Negative Metabolic Loop
593,593,Negative Metabolic Loop,0.20383418036794648,,,,1.0836937390692127e-08,0.0049094456045959845,,,0.14436723910540436,Negative Metabolic Loop
594,594,Negative Metabolic Loop,0.22139912326444547,,,,2.1527106812243955e-10,0.00789416097903024,,,0.14436723910540436,Negative Metabolic Loop
595,595,Negative Metabolic Loop,0.1448007827064493,,,,8.659482339085619e-09,0.0008401600624081186,,,0.14436723910540436,Negative Metabolic Loop
596,596,Negative Metabolic Loop,0.899674714621006,,,,1.9132143038141217e-08,0.08029977179141658,,,0.14436723910540436,Negative Metabolic Loop
597,597,Negative Metabolic Loop,0.15998660002190024,,,,1.2939431751569485e-08,0.0017395883659926097,,,0.14436723910540436,Negative Metabolic Loop
598,598,Negative Metabolic Loop,0.6016010877441086,,,,9.186009814334438e-09,0.07718036343996874,,,0.14436723910540436,Negative Metabolic Loop
599,599,Negative Metabolic Loop,0.8060040568707493,,,,1.6446559219106976e-08,0.07511611613050809,,,0.14436723910540436,Negative Metabolic Loop
600,600,Negative Metabolic Loop,0.1450658555457746,,,,4.883278886090515e-09,0.0014770439183943744,,,0.14436723910540436,Negative Metabolic Loop
601,601,Negative Metabolic Loop,0.22581384297448678,,,,1.2437181639462103e-08,0.005643217336007979,,,0.14436723910540436,Negative Metabolic Loop
602,602,Negative Metabolic Loop,0.14654387178603678,,,,1.4590648740080661e-08,0.0008659978482764753,,,0.14436723910540436,Negative Metabolic Loop
603,603,Negative Metabolic Loop,0.5835825116609207,,,,7.693300505474264e-09,0.0889437694993438,,,0.14436723910540436,Negative Metabolic Loop
604,604,Negative Metabolic Loop,0.1442107202956086,,,,2.398658806979848e-09,0.0038197928596806928,,,0.1442107202956086,Negative Metabolic Loop
605,605,Negative Metabolic Loop,0.9982875210524359,,,,1.8214882969393454e-08,0.10631923414639838,,,0.1442107202956086,Negative Metabolic Loop
606,606,Negative Metabolic Loop,0.14776632477617258,,,,1.054391943703829e-08,0.0005284649090384622,,,0.1442107202956086,Negative Metabolic Loop
607,607,Negative Metabolic Loop,0.2998825907898924,,,,2.973767775588428e-09,0.00019333708066812672,,,0.1442107202956086,Negative Metabolic Loop
608,608,Negative Metabolic Loop,0.15283607235578728,,,,5.7535163503428054e-09,0.0031836834052771604,,,0.1442107202956086,Negative Metabolic Loop
609,609,Negative Metabolic Loop,0.9689674170534411,,,,2.1283650352720836e-08,0.08355102832672018,,,0.1442107202956086,Negative Metabolic Loop
610,610,Layered Negative Metabolic Loop,16.628089048646533,,,,,,8.728108957112535e-08,7.550855933250672e-08,0.1442107202956086,Negative Metabolic Loop
611,611,Negative Metabolic Loop,0.24724967781717508,,,,9.272417227050655e-09,0.009766785344030126,,,0.1442107202956086,Negative Metabolic Loop
612,612,Negative Metabolic Loop,0.23631714129672,,,,1.2559639298392712e-08,0.006294872597883235,,,0.1442107202956086,Negative Metabolic Loop
613,613,Negative Gene Loop,0.5930597542854955,,2.773042921498904e-08,2.6503889457496234e-08,,,,,0.1442107202956086,Negative Metabolic Loop
614,614,Negative Metabolic Loop,0.8686990696473595,,,,1.52927216003066e-08,0.0960529582558837,,,0.1442107202956086,Negative Metabolic Loop
615,615,Negative Metabolic Loop,0.1708579594980408,,,,3.6059629359307955e-09,0.00892937219181304,,,0.1442107202956086,Negative Metabolic Loop
616,616,Negative Metabolic Loop,0.17080403531612393,,,,3.22441965572669e-08,7.854475749055883e-05,,,0.1442107202956086,Negative Metabolic Loop
617,617,Open Loop,3.185942619177574,6.369334919354251e-09,,,,,,,0.1442107202956086,Negative Metabolic Loop
618,618,Negative Metabolic Loop,0.28404645706197307,,,,2.80890869810528e-08,0.004267283692000664,,,0.1442107202956086,Negative Metabolic Loop
619,619,Negative Metabolic Loop,0.15452234124227804,,,,1.836342080477667e-09,0.011874665840551215,,,0.1442107202956086,Negative Metabolic Loop
620,620,Layered Negative Metabolic Loop,13.960960097800431,,,,,,7.326216919628162e-08,6.381936631826068e-08,0.1442107202956086,Negative Metabolic Loop
621,621,Negative Metabolic Loop,0.17000394164043575,,,,6.53326691138703e-09,0.0046088243316229705,,,0.1442107202956086,Negative Metabolic Loop
622,622,Negative Metabolic Loop,0.30156985175141726,,,,1.9585640773187297e-08,0.007159973602786682,,,0.1442107202956086,Negative Metabolic Loop
623,623,Negative Metabolic Loop,0.1569389434595257,,,,8.26742220810969e-09,0.002524224774981491,,,0.1442107202956086,Negative Metabolic Loop
624,624,Negative Gene Loop,0.5514954264234999,,2.941825242914492e-09,4.462604734657576e-08,,,,,0.1442107202956086,Negative Metabolic Loop
625,625,Negative Metabolic Loop,0.14837839809331205,,,,1.8622780113734378e-09,0.008731268540338524,,,0.1442107202956086,Negative Metabolic Loop
626,626,Negative Metabolic Loop,0.1901966116643026,,,,1.1184609925438871e-08,0.00016125990542414638,,,0.1442107202956086,Negative Metabolic Loop
627,627,Negative Metabolic Loop,0.42707170576062475,,,,2.2407515277434163e-08,0.013591172501966457,,,0.1442107202956086,Negative Metabolic Loop
628,628,Open Loop,31.924383285790107,6.384851215945633e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
629,629,Negative Metabolic Loop,0.2454462837076184,,,,1.4167258267807724e-08,0.006109852484408776,,,0.1442107202956086,Negative Metabolic Loop
630,630,Negative Metabolic Loop,0.4107335324408053,,,,1.7437819926540445e-08,0.016292007515573283,,,0.1442107202956086,Negative Metabolic Loop
