,index,circuit,loss,theta_paf_prom1,theta_paf_prom2,theta_paf_prom3,theta_paca_prom1,theta_paca_prom2,theta_paca_prom3,k_paf_papA,k_paf_papB,k_paf_papC,k_paf_prom2,k_paf_prom3,k_paca_papA,k_paca_papB,k_paca_papC,k_paca_prom2,k_paca_prom3,best_losses,best_loss_circuit,perturb1,perturb0,Circuit,Best Circuit
111,111,"((0, 0, 0, 1, 0), (1, 0, 0, 0, 0), (0, 1, 0, 0, 0))",10000.114387496116,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-A1-A2,R2-R2-A2
112,112,"((0, 0, 0, 1, 0), (0, 0, 0, 0, 1), (0, 1, 0, 0, 0))",0.14455361162248395,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-N-A2,R2-R2-A2
113,113,"((0, 0, 1, 0, 0), (0, 0, 0, 1, 0), (0, 0, 0, 0, 1))",0.2645292235168013,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R1-R2-N,R2-R2-A2
114,114,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.03800525311668685,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
115,115,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.09528363596419134,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
116,116,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",10000.215683637474,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,N-A1-A1,R2-R2-A2
117,117,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.09218398497543022,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
118,118,"((0, 0, 1, 0, 0), (0, 0, 0, 0, 1), (0, 0, 0, 0, 1))",0.21241341064250116,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R1-N-N,R2-R2-A2
119,119,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.12398170693576581,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
120,120,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.05023283016713831,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
121,121,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.07761566204637746,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
122,122,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",10000.138139876288,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,N-A1-A1,R2-R2-A2
123,123,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.13951180737105548,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
124,124,"((0, 0, 1, 0, 0), (0, 0, 0, 0, 1), (0, 0, 0, 0, 1))",0.25591247354927754,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R1-N-N,R2-R2-A2
125,125,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.09840662134246422,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
126,126,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.11706026441830467,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
127,127,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0883510858647103,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
128,128,"((0, 0, 0, 0, 1), (1, 0, 0, 0, 0), (1, 0, 0, 0, 0))",10000.183914824993,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,N-A1-A1,R2-R2-A2
129,129,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.1803434115892786,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
130,130,"((0, 0, 1, 0, 0), (0, 0, 0, 1, 0), (0, 0, 0, 0, 1))",0.19899402837217198,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R1-R2-N,R2-R2-A2
131,131,"((0, 0, 0, 1, 0), (0, 0, 0, 0, 1), (0, 1, 0, 0, 0))",0.12253507184868881,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-N-A2,R2-R2-A2
132,132,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.09164755059255263,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
133,133,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0854700042638593,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
134,134,"((0, 0, 0, 0, 1), (0, 0, 0, 1, 0), (1, 0, 0, 0, 0))",0.19182596366682264,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,N-R2-A1,R2-R2-A2
135,135,"((0, 0, 0, 1, 0), (1, 0, 0, 0, 0), (0, 1, 0, 0, 0))",10000.042179468275,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-A1-A2,R2-R2-A2
136,136,"((0, 0, 1, 0, 0), (0, 0, 0, 1, 0), (0, 0, 0, 0, 1))",0.2733760790644148,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R1-R2-N,R2-R2-A2
137,137,"((0, 0, 0, 1, 0), (0, 0, 0, 0, 1), (0, 1, 0, 0, 0))",0.08504036975728116,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-N-A2,R2-R2-A2
138,138,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.05740000539567701,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
139,139,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.10913812445704847,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
140,140,"((0, 0, 0, 0, 1), (0, 0, 0, 1, 0), (1, 0, 0, 0, 0))",0.12930448528373012,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,N-R2-A1,R2-R2-A2
141,141,"((0, 0, 0, 1, 0), (1, 0, 0, 0, 0), (0, 1, 0, 0, 0))",10000.114750390934,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-A1-A2,R2-R2-A2
142,142,"((0, 0, 1, 0, 0), (0, 0, 0, 1, 0), (0, 0, 0, 0, 1))",0.23085851411312186,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R1-R2-N,R2-R2-A2
143,143,"((0, 0, 0, 1, 0), (0, 0, 0, 0, 1), (0, 1, 0, 0, 0))",0.11886954771072004,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-N-A2,R2-R2-A2
144,144,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.04616631449945233,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
145,145,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.026853256084700256,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
146,146,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0343229307567899,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
147,147,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.022181517041781788,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
148,148,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.024678874160234288,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
149,149,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.019336818896650895,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
150,150,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.026104686813507725,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
151,151,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.03175437478696503,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.019324238103798606,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
152,152,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.018276443387912157,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.018276443387912157,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
153,153,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.022569372266882836,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.018276443387912157,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
154,154,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.03252282466591496,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.018276443387912157,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
155,155,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.060435438325369475,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.018276443387912157,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
156,156,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.057542979429962796,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.018276443387912157,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
157,157,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.03160543917117931,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.018276443387912157,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
158,158,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.04495465851889214,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.018276443387912157,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
159,159,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.04187853650704764,7.453850757284448,7.71500451692795,0.9909334001078405,0.13912644043543296,8.581641047019655,1.63783452346226,3.7490375619010234,3.0788889218061066,0.15392106144426926,4.931420715085313,4.582365515639106,4.6837479220150025,4.650745883583896,3.0145933439185533,3.656564554228305,4.551009451960601,0.018276443387912157,"((0, 0, 0, 1, 0), (0, 0, 0, 1, 0), (0, 1, 0, 0, 0))",0.0005,50.0,R2-R2-A2,R2-R2-A2
