,index,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,best_loss_circuit
513,513,"((0, 1, 0), (1, 0, 0))",1991.2078304838392,0.7499477570437635,0.9893461794955776,0.17361809886381274,6.961184892256281,Dual Control,0.2118441422119579,Dual Control
514,514,"((0, 1, 0), (1, 0, 0))",52800.474342369416,0.22065463994615422,1.5620106504533249,1.1726838594318443,6.375302298945326,Dual Control,0.2118441422119579,Dual Control
515,515,"((0, 1, 0), (1, 0, 0))",82572.80738276294,0.8986414086521305,2.0814293917206945,0.5525235187829808,6.106319267784713,Dual Control,0.2118441422119579,Dual Control
516,516,"((0, 0, 1), (0, 0, 1))",54843813.739280924,1.9359380219541262,3.4848038265937897,7.348501813679325,6.68150288078904,Open Loop,0.2118441422119579,Dual Control
517,517,"((0, 1, 0), (1, 0, 0))",34822.91632706075,0.34139255843747046,1.0869478205643706,0.9234842181559756,7.718534106508154,Dual Control,0.2118441422119579,Dual Control
518,518,"((0, 1, 0), (1, 0, 0))",694900.6743109277,0.515176197696473,1.8886358933234988,2.5250941848063335,7.1367165744173295,Dual Control,0.2118441422119579,Dual Control
519,519,"((0, 1, 0), (0, 0, 1))",130014786.48797913,3.500704089909262,4.0357164527456435,6.679275211346315,8.65755842595247,Upstream Repression,0.2118441422119579,Dual Control
520,520,"((0, 1, 0), (1, 0, 0))",92161.49848174203,1.1563916244886574,0.1245348422643266,1.6679581888551034,8.912386223070772,Dual Control,0.2118441422119579,Dual Control
521,521,"((0, 0, 1), (1, 0, 0))",69962584.63629559,2.1865757855795547,2.7580420586653487,5.184049711512517,8.947881753384497,Downstream Activation,0.2118441422119579,Dual Control
522,522,"((0, 1, 0), (1, 0, 0))",8.896326970503804,0.6463895352266583,0.734721761134574,0.025926849738412104,9.496921381123277,Dual Control,0.2118441422119579,Dual Control
523,523,"((0, 1, 0), (1, 0, 0))",5459.022098724603,1.287177822795706,0.4249183775506162,0.30911052854312837,9.06848708288188,Dual Control,0.2118441422119579,Dual Control
524,524,"((0, 1, 0), (1, 0, 0))",240.77322314463393,0.012038067155110063,1.3654755984262168,0.6550348743785546,7.404885293772516,Dual Control,0.2118441422119579,Dual Control
525,525,"((0, 1, 0), (1, 0, 0))",182521.15665833265,0.4385508594844005,1.6716598835960286,1.3221480974467401,6.197930730438987,Dual Control,0.2118441422119579,Dual Control
526,526,"((0, 0, 1), (0, 0, 1))",70933076.48864484,2.201666244251009,4.805935790494443,1.4184269686047246,4.25650093210814,Open Loop,0.2118441422119579,Dual Control
527,527,"((0, 1, 0), (1, 0, 0))",605252.9513746254,0.5948262253129517,2.429250545270018,2.0286190386891763,7.916750148952816,Dual Control,0.2118441422119579,Dual Control
528,528,"((0, 1, 0), (1, 0, 0))",20010.312867208806,0.7921512890246596,1.2375460491879933,0.40163924633780484,6.669851053048581,Dual Control,0.2118441422119579,Dual Control
529,529,"((0, 1, 0), (0, 0, 1))",2404709.5618586643,4.486447790411348,0.2493294291912429,1.6505786050422984,6.6148501684832794,Upstream Repression,0.2118441422119579,Dual Control
530,530,"((0, 1, 0), (1, 0, 0))",224210.9308518865,0.13330864586637498,1.9717653478996453,8.652189230824714,7.068973408168135,Dual Control,0.2118441422119579,Dual Control
531,531,"((0, 1, 0), (1, 0, 0))",5.449840190278614,0.3073821091889185,2.3100549024698664,0.014141205090719464,6.8578357855680565,Dual Control,0.2118441422119579,Dual Control
532,532,"((0, 1, 0), (1, 0, 0))",3454.5553037699055,0.9340216588066312,0.01452936038635766,0.9002223664417062,7.49945310604463,Dual Control,0.2118441422119579,Dual Control
533,533,"((0, 0, 1), (1, 0, 0))",343313977.8476081,4.843719831324611,1.427334032285396,0.1779128452570733,8.404132868088162,Downstream Activation,0.2118441422119579,Dual Control
534,534,"((0, 1, 0), (1, 0, 0))",7869.837133256371,1.0768324062836767,2.6670064286361597,0.17891527931945372,6.561127368846353,Dual Control,0.2118441422119579,Dual Control
535,535,"((0, 1, 0), (1, 0, 0))",10120588.868644703,1.4323742772500894,2.8171505301559367,4.338770440496117,5.887498239271641,Dual Control,0.2118441422119579,Dual Control
536,536,"((0, 0, 1), (0, 0, 1))",293189418.8148183,4.475967978539185,4.453080311145516,0.06658943768016634,3.4701170189577675,Open Loop,0.2118441422119579,Dual Control
537,537,"((0, 1, 0), (1, 0, 0))",312412.66768658423,0.69510980444835,1.838090187017978,1.482137436262365,8.439287911684382,Dual Control,0.2118441422119579,Dual Control
538,538,"((0, 1, 0), (1, 0, 0))",0.340654428566064,0.010529696100675445,0.5089004618043906,0.007851139901861627,6.343439630173539,Dual Control,0.2118441422119579,Dual Control
539,539,"((0, 1, 0), (0, 0, 1))",80460750.97341172,2.4920348545963207,3.6435251498355754,9.97152424570693,9.940589929274232,Upstream Repression,0.2118441422119579,Dual Control
540,540,"((0, 1, 0), (1, 0, 0))",6460.470932322979,0.1196864064136437,0.2238022106444444,1.157803825960954,6.066275867607144,Dual Control,0.2118441422119579,Dual Control
541,541,"((0, 0, 1), (1, 0, 0))",131072022.1981981,2.9927960145185906,0.5454161205337646,8.239343803999201,1.8849053992766165,Downstream Activation,0.2118441422119579,Dual Control
542,542,"((0, 1, 0), (1, 0, 0))",179.88608477975063,0.0035428896034805923,0.5199166790578624,9.996779263843324,5.722971554727507,Dual Control,0.2118441422119579,Dual Control
543,543,"((0, 1, 0), (1, 0, 0))",320.43742401456564,0.005062027767533034,0.34945123564065855,4.917353869946242,6.3461110123623925,Dual Control,0.2118441422119579,Dual Control
544,544,"((0, 1, 0), (1, 0, 0))",196638.13533365994,0.24809620282624067,0.6289917226948365,2.7952384493076097,5.465710354118629,Dual Control,0.2118441422119579,Dual Control
545,545,"((0, 1, 0), (1, 0, 0))",11325.523421947299,0.4260573948371329,0.806258256222751,0.4706643938222653,5.976004210167503,Dual Control,0.2118441422119579,Dual Control
546,546,"((0, 0, 1), (0, 0, 1))",296337102.0510644,4.972092361969095,0.16018618466793821,4.377828790818185,1.481829199135658,Open Loop,0.2118441422119579,Dual Control
547,547,"((0, 1, 0), (1, 0, 0))",10295.063299811469,0.14982430457899887,0.9194908339144283,0.8131961564777302,6.414508309096865,Dual Control,0.2118441422119579,Dual Control
548,548,"((0, 1, 0), (1, 0, 0))",89851.14498146446,0.33901341961689097,0.5011010513443306,1.8134142553076575,7.2707255384079215,Dual Control,0.2118441422119579,Dual Control
549,549,"((0, 1, 0), (0, 0, 1))",32304864.744220912,1.8290696150734664,2.3946533091686026,5.046125901531015,6.017968415672563,Upstream Repression,0.2118441422119579,Dual Control
550,550,"((0, 1, 0), (1, 0, 0))",75837.32978309953,0.20619381708929657,0.10959621468224923,3.7811308218272974,6.163642388239028,Dual Control,0.2118441422119579,Dual Control
551,551,"((0, 0, 1), (1, 0, 0))",103474242.90759915,2.6591476075201372,1.2022930450207325,4.658933958706853,1.171024038070299,Downstream Activation,0.2118441422119579,Dual Control
552,552,"((0, 1, 0), (1, 0, 0))",44.55553113937121,0.004432018913149621,0.6361170875719746,0.6844364267989075,6.915140453223208,Dual Control,0.2118441422119579,Dual Control
553,553,"((0, 1, 0), (1, 0, 0))",2761.4711043360544,0.5061121742313608,0.739406500260247,0.23341892914454,5.589554499867036,Dual Control,0.2118441422119579,Dual Control
554,554,"((0, 1, 0), (1, 0, 0))",341113.1335206396,0.4063544446181644,0.4006532352472292,3.389915442843105,6.767321179382296,Dual Control,0.2118441422119579,Dual Control
555,555,"((0, 1, 0), (1, 0, 0))",37.25520701458583,0.0036007222860500246,0.2275968467976791,1.008316885690813,6.557904916561005,Dual Control,0.2118441422119579,Dual Control
556,556,"((0, 0, 1), (0, 0, 1))",205507195.46778423,3.7474549100910375,2.832700493662298,0.804578912293989,8.818573531970497,Open Loop,0.2118441422119579,Dual Control
557,557,"((0, 1, 0), (1, 0, 0))",20111.76428170137,0.10458375647431856,1.1161165122484125,1.530999405496296,7.802591975025775,Dual Control,0.2118441422119579,Dual Control
558,558,"((0, 1, 0), (1, 0, 0))",641539.0239638789,0.8565317084803707,1.0175315381021588,2.2149643195895576,8.213318806678268,Dual Control,0.2118441422119579,Dual Control
559,559,"((0, 1, 0), (0, 0, 1))",7305113.017938527,0.7329182869950925,1.8524926720018904,8.438700810311822,0.6583196575512407,Upstream Repression,0.2118441422119579,Dual Control
560,560,"((0, 1, 0), (1, 0, 0))",155322.9213051916,0.2500667503080388,0.3004657260994796,3.0586336276963,5.18757169026488,Dual Control,0.2118441422119579,Dual Control
561,561,"((0, 0, 1), (1, 0, 0))",210840947.52307305,3.7957790128968636,3.6998266931203045,3.0899951379141712,5.163809185879869,Downstream Activation,0.2118441422119579,Dual Control
562,562,"((0, 1, 0), (1, 0, 0))",3091662.333547789,0.710825513672384,0.8683110944239028,6.435752660024648,6.245792340208797,Dual Control,0.2118441422119579,Dual Control
563,563,"((0, 1, 0), (1, 0, 0))",412.3335194537597,0.4858359640349117,0.007847376926208183,0.5361289757746451,5.7312647158598535,Dual Control,0.2118441422119579,Dual Control
564,564,"((0, 1, 0), (1, 0, 0))",3.698414875294847,1.2007838263761421,0.5566247526127688,0.01161678117404224,7.6070093390139135,Dual Control,0.2118441422119579,Dual Control
565,565,"((0, 1, 0), (1, 0, 0))",154515.0887850872,0.6111414726822736,0.6805629945443857,1.1916949232186054,5.017522895718512,Dual Control,0.2118441422119579,Dual Control
566,566,"((0, 0, 1), (0, 0, 1))",111887892.35610223,2.765162723205924,1.8846951321846483,8.332628721865078,7.304473654073604,Open Loop,0.2118441422119579,Dual Control
567,567,"((0, 1, 0), (1, 0, 0))",1233.137030749614,0.36621152920800215,0.16223436611497022,0.33612431063771925,5.946257752926888,Dual Control,0.2118441422119579,Dual Control
568,568,"((0, 1, 0), (1, 0, 0))",2577.804113658239,0.9763592327584922,1.1645739586479154,0.16411528356094002,7.226624034073956,Dual Control,0.2118441422119579,Dual Control
569,569,"((0, 1, 0), (0, 0, 1))",45031492.08729179,2.258113288030725,1.5118161497524638,7.463081551328564,4.888580368893161,Upstream Repression,0.2118441422119579,Dual Control
570,570,"((0, 1, 0), (1, 0, 0))",9824.004782972987,0.1690686789660824,0.9624278790733918,0.7490233873554776,6.702428096715517,Dual Control,0.2118441422119579,Dual Control
571,571,"((0, 0, 1), (1, 0, 0))",442051.51544077526,0.1738357222683402,4.211166662548338,9.970808811812581,4.504466698014553,Downstream Activation,0.2118441422119579,Dual Control
572,572,"((0, 1, 0), (1, 0, 0))",234294.9283041169,0.8189293792625374,0.41715793412228014,1.8898796022638218,8.070620331580095,Dual Control,0.2118441422119579,Dual Control
573,573,"((0, 1, 0), (1, 0, 0))",339128.1160884815,0.31059300658936284,1.4290074097974712,2.3843691355810304,5.348249448680274,Dual Control,0.2118441422119579,Dual Control
574,574,"((0, 1, 0), (1, 0, 0))",122598.12367762098,0.544596894006642,0.8227388700731897,1.338868551239832,7.413197410567976,Dual Control,0.2118441422119579,Dual Control
575,575,"((0, 1, 0), (1, 0, 0))",0.15472154808305988,0.08692116441455947,0.011842478414539337,0.0032775312856885824,6.375809467914494,Dual Control,0.15472154808305988,Dual Control
576,576,"((0, 0, 1), (0, 0, 1))",145088484.82442644,3.1487146799575885,2.4819592493878972,6.061305826421681,0.5262285584124804,Open Loop,0.15472154808305988,Dual Control
577,577,"((0, 1, 0), (1, 0, 0))",262.36016056195905,0.10503044551838568,0.10357129872960097,0.4002080600299199,6.275447720090994,Dual Control,0.15472154808305988,Dual Control
578,578,"((0, 1, 0), (1, 0, 0))",130.3918887718965,0.240486650055029,0.22286763417714778,0.1565249325019628,6.578759337782016,Dual Control,0.15472154808305988,Dual Control
579,579,"((0, 1, 0), (1, 0, 0))",32.99324248768429,0.015976437178175346,0.06316026176802259,0.5710061770161815,7.018582747745079,Dual Control,0.15472154808305988,Dual Control
580,580,"((0, 1, 0), (1, 0, 0))",3.0860464270380437,0.43924258788133297,0.4633634670981121,0.014893546281888445,5.800200780906025,Dual Control,0.15472154808305988,Dual Control
581,581,"((0, 1, 0), (1, 0, 0))",0.27364755075639796,0.09450117606513164,0.3866156737318237,0.0017955588856745856,6.08551640671065,Dual Control,0.15472154808305988,Dual Control
582,582,"((0, 1, 0), (1, 0, 0))",44.985959809720185,0.08453550731847148,0.022741851484050446,0.3603574331106766,6.40514243991992,Dual Control,0.15472154808305988,Dual Control
583,583,"((0, 1, 0), (1, 0, 0))",6203.8736408038885,0.17806814930868825,0.2514985689214672,0.870891072213852,6.123630020223629,Dual Control,0.15472154808305988,Dual Control
584,584,"((0, 1, 0), (1, 0, 0))",0.2323713219604904,0.003333587132365756,0.520778843762037,0.005662816603038488,6.832068341798145,Dual Control,0.15472154808305988,Dual Control
585,585,"((0, 1, 0), (1, 0, 0))",59.61554666239065,0.006418793775619366,0.3544918239062763,0.6383201094500874,5.5452480837237035,Dual Control,0.15472154808305988,Dual Control
586,586,"((0, 1, 0), (1, 0, 0))",117.78316365740491,0.008991270362518795,0.1644910869164269,1.0509309792556334,6.761593948580836,Dual Control,0.15472154808305988,Dual Control
587,587,"((0, 1, 0), (1, 0, 0))",87.82522425690517,0.0934345485499814,0.3083539619323502,0.19201631193941177,6.518511195759953,Dual Control,0.15472154808305988,Dual Control
588,588,"((0, 1, 0), (1, 0, 0))",10.649081018834817,0.001982007899272853,0.6989792967297698,0.4776207689833849,6.0268538335827975,Dual Control,0.15472154808305988,Dual Control
589,589,"((0, 1, 0), (1, 0, 0))",105.14076691466681,0.33333850935906273,0.011525592010039665,0.3397555134792323,6.945719200548671,Dual Control,0.15472154808305988,Dual Control
590,590,"((0, 1, 0), (1, 0, 0))",0.6483373820773435,0.23749330143044972,0.4666109520441975,0.005646099388606164,6.343832404416173,Dual Control,0.15472154808305988,Dual Control
591,591,"((0, 1, 0), (1, 0, 0))",61.69097585738124,0.2082644566551345,0.0015317549194292512,0.7409887199417888,6.359874642507135,Dual Control,0.15472154808305988,Dual Control
592,592,"((0, 1, 0), (1, 0, 0))",17650.267301397307,0.24925808884827005,0.4987958186851036,0.9642915476966247,6.670293534374028,Dual Control,0.15472154808305988,Dual Control
593,593,"((0, 1, 0), (1, 0, 0))",183.89833765965372,0.10685336992830567,0.610008511611374,0.20922192281135182,7.251191018272708,Dual Control,0.15472154808305988,Dual Control
594,594,"((0, 1, 0), (1, 0, 0))",6199.284220756942,0.347707606719059,0.41929244747421296,0.5566820119409913,7.107922972294965,Dual Control,0.15472154808305988,Dual Control
595,595,"((0, 1, 0), (1, 0, 0))",0.2835721915696874,0.17849145219481788,0.17731219707249277,0.003598315265413368,6.842084463244338,Dual Control,0.15472154808305988,Dual Control
596,596,"((0, 1, 0), (1, 0, 0))",1485.1490490830822,0.10465373630991465,0.15416676330970736,0.8280029117433941,7.569832281153094,Dual Control,0.15472154808305988,Dual Control
597,597,"((0, 1, 0), (1, 0, 0))",24625.964347332545,0.38038286069666455,0.2758676210619982,1.1849037892533056,7.888592180617453,Dual Control,0.15472154808305988,Dual Control
598,598,"((0, 1, 0), (1, 0, 0))",130.14937267418475,0.026926929724443688,0.3726757433499259,0.42593476665545876,6.819591619171028,Dual Control,0.15472154808305988,Dual Control
599,599,"((0, 1, 0), (1, 0, 0))",163.57938286501764,0.17633714851110463,0.1692132345746575,0.243760678596129,7.7451128464622006,Dual Control,0.15472154808305988,Dual Control
600,600,"((0, 1, 0), (1, 0, 0))",132756.23402544993,0.43806758073458735,0.7458903834453118,1.6085911003837061,7.1309447257226015,Dual Control,0.15472154808305988,Dual Control
601,601,"((0, 1, 0), (1, 0, 0))",99.11438489598417,0.3463672298905034,0.001472024901351121,0.7045149980726119,5.626383238544227,Dual Control,0.15472154808305988,Dual Control
602,602,"((0, 1, 0), (1, 0, 0))",5668.199800248371,0.07247462199110995,0.5710836257733841,1.0822172909280117,5.925911220937679,Dual Control,0.15472154808305988,Dual Control
603,603,"((0, 1, 0), (1, 0, 0))",7.64304954005711,0.2678042683002725,0.0037956035269764987,0.20082741534802862,7.532135071706592,Dual Control,0.15472154808305988,Dual Control
604,604,"((0, 1, 0), (1, 0, 0))",0.3392454218978446,0.017638893656673427,0.10247880241089331,0.026620747823148216,6.48483640205742,Dual Control,0.15472154808305988,Dual Control
605,605,"((0, 1, 0), (1, 0, 0))",0.9149785991288931,4.841107767625328,0.08212823136011002,0.004756846037217756,5.853518710365503,Dual Control,0.15472154808305988,Dual Control
606,606,"((0, 1, 0), (1, 0, 0))",60.721412319909376,0.008616062057296283,0.2975510544199977,0.546413227594624,5.365071555661938,Dual Control,0.15472154808305988,Dual Control
607,607,"((0, 1, 0), (1, 0, 0))",1151.138255378802,0.010146003664415329,0.10544867420285842,6.832553634891767,6.5568690382738035,Dual Control,0.15472154808305988,Dual Control
608,608,"((0, 1, 0), (1, 0, 0))",15431.756471197077,0.1882719433732032,0.2521529380816011,1.301579007555261,6.2879345530866,Dual Control,0.15472154808305988,Dual Control
609,609,"((0, 1, 0), (1, 0, 0))",1118102.2663683407,0.42620632440145295,0.34149752633441494,7.6701875238038975,6.194242728517907,Dual Control,0.15472154808305988,Dual Control
610,610,"((0, 1, 0), (0, 0, 1))",15019789.348320091,1.0665340217177797,3.3545101323135595,5.8396616764059,4.162838258082172,Upstream Repression,0.15472154808305988,Dual Control
611,611,"((0, 1, 0), (1, 0, 0))",59616.859726406416,0.6821632726809455,0.5012885934982334,0.946625468056717,6.7164068331114155,Dual Control,0.15472154808305988,Dual Control
612,612,"((0, 0, 1), (1, 0, 0))",3501133.251415827,0.48919302244211504,0.811147647665408,3.6895799262888085,6.583760519228874,Downstream Activation,0.15472154808305988,Dual Control
613,613,"((0, 1, 0), (1, 0, 0))",10.48486669717569,0.0025245810373311084,0.6539000983761186,0.3880556511331492,5.743011540876879,Dual Control,0.15472154808305988,Dual Control
614,614,"((0, 1, 0), (1, 0, 0))",4845.02486366518,0.2923972251996727,0.1949449005213708,0.6933077172626653,6.866201082252756,Dual Control,0.15472154808305988,Dual Control
615,615,"((0, 1, 0), (1, 0, 0))",21426.55854183426,0.1705593772592432,0.4198083174727579,1.3857035780890932,6.471717955323758,Dual Control,0.15472154808305988,Dual Control
616,616,"((0, 1, 0), (1, 0, 0))",462.92283770511835,0.4387257583987278,0.10064379639575448,0.2281213063529282,5.5182380096320625,Dual Control,0.15472154808305988,Dual Control
617,617,"((0, 0, 1), (0, 0, 1))",171813108.34113145,3.426477352756549,1.5283794096049672,6.745354924541594,5.361980834029804,Open Loop,0.15472154808305988,Dual Control
618,618,"((0, 1, 0), (1, 0, 0))",2009.3673539519602,0.5375658184226773,0.003757525585637911,1.6795871394571142,5.96179804152121,Dual Control,0.15472154808305988,Dual Control
619,619,"((0, 1, 0), (1, 0, 0))",0.19087344576984355,0.0008537530949245843,0.7739652166748348,0.004300453975092753,7.2902903071233265,Dual Control,0.15472154808305988,Dual Control
620,620,"((0, 1, 0), (1, 0, 0))",16789.58849208898,0.29374257791609715,0.7385582940804479,0.8862605925762501,8.740317619914938,Dual Control,0.15472154808305988,Dual Control
621,621,"((0, 1, 0), (0, 0, 1))",22061829.920341242,1.2825057196773926,4.870476121930475,5.452353250080094,1.5524234814394058,Upstream Repression,0.15472154808305988,Dual Control
622,622,"((0, 1, 0), (1, 0, 0))",153255.98353038338,0.12375245297343278,0.8180932077683101,7.121640619136198,8.065276099229907,Dual Control,0.15472154808305988,Dual Control
623,623,"((0, 0, 1), (1, 0, 0))",44988152.72452703,1.7534053666587293,3.883403015891914,7.203841772215361,6.035021155283905,Downstream Activation,0.15472154808305988,Dual Control
624,624,"((0, 1, 0), (1, 0, 0))",2.311650016663651,0.7404330909770311,0.3078305104162683,0.014153359944188341,7.263517787914335,Dual Control,0.15472154808305988,Dual Control
625,625,"((0, 1, 0), (1, 0, 0))",14879.195061695369,0.5981184540431307,0.5963060191942273,0.5658210372793517,7.6578820307723285,Dual Control,0.15472154808305988,Dual Control
626,626,"((0, 1, 0), (1, 0, 0))",9238.740439022897,0.19761977984666818,0.22664209135336424,1.112155054538292,7.133064189887398,Dual Control,0.15472154808305988,Dual Control
627,627,"((0, 1, 0), (1, 0, 0))",114.9458325502918,0.37060935994128374,0.010293026451552778,0.36207331573533963,7.448515309316711,Dual Control,0.15472154808305988,Dual Control
628,628,"((0, 1, 0), (1, 0, 0))",6424.312020992666,0.07973981148145677,0.35239740977226464,1.502941250100421,7.899244423815688,Dual Control,0.15472154808305988,Dual Control
629,629,"((0, 0, 1), (0, 0, 1))",88688148.87287566,2.4618254310241787,3.8854087613626564,5.486196495837697,1.1670749288005031,Open Loop,0.15472154808305988,Dual Control
630,630,"((0, 1, 0), (1, 0, 0))",26805.65791317322,0.49065640224652346,0.8821555115371881,0.7542624287553945,8.396918822119986,Dual Control,0.15472154808305988,Dual Control
631,631,"((0, 1, 0), (1, 0, 0))",619.7710204954665,0.6550149629666688,0.12644103623980346,0.22317895604014346,6.923499212178042,Dual Control,0.15472154808305988,Dual Control
632,632,"((0, 1, 0), (0, 0, 1))",1099830.856713124,0.473328128253085,1.1901700180482173,1.2492922978259808,9.10045425540634,Upstream Repression,0.15472154808305988,Dual Control
633,633,"((0, 1, 0), (1, 0, 0))",5699.149843568114,0.2821932225761525,0.6526320589957681,0.532986138561972,7.410442772590232,Dual Control,0.15472154808305988,Dual Control
634,634,"((0, 0, 1), (1, 0, 0))",86870143.4118736,2.4364691539204815,2.519760071768873,8.647767036444119,4.715900473366491,Downstream Activation,0.15472154808305988,Dual Control
635,635,"((0, 1, 0), (1, 0, 0))",0.3065388562337169,4.569653781432969,0.5523787906429203,0.0004516653916191182,8.582612352572362,Dual Control,0.15472154808305988,Dual Control
636,636,"((0, 1, 0), (1, 0, 0))",2.6608964040143404,3.6835713786117994,0.9666440129300689,0.005372171244281319,9.745168144889536,Dual Control,0.15472154808305988,Dual Control
637,637,"((0, 1, 0), (1, 0, 0))",2990624.5806563827,4.209666293238747,0.7873319994006607,2.0602836669333615,9.027066174512367,Dual Control,0.15472154808305988,Dual Control
638,638,"((0, 1, 0), (1, 0, 0))",445806.7926593222,4.06652286344324,0.5645494478069014,1.0172970794936815,9.264034842758786,Dual Control,0.15472154808305988,Dual Control
639,639,"((0, 0, 1), (0, 0, 1))",18963682.88190653,1.1384440315865352,0.7736919812780831,9.744468421768943,1.87272664603812,Open Loop,0.15472154808305988,Dual Control
640,640,"((0, 1, 0), (1, 0, 0))",44135.5838509337,4.0003768020143795,0.4593101260348301,0.41445246728326535,9.44179470036416,Dual Control,0.15472154808305988,Dual Control
641,641,"((0, 1, 0), (1, 0, 0))",1058336.8706804882,4.302552586229707,0.6841826114671588,1.2855248085296396,8.452529653889634,Dual Control,0.15472154808305988,Dual Control
642,642,"((0, 1, 0), (1, 0, 0))",376707.11227712105,3.840432981988237,0.9231072993124072,0.7914405581960047,8.672483879123385,Dual Control,0.15472154808305988,Dual Control
643,643,"((0, 1, 0), (1, 0, 0))",17366528.367045816,4.523503942966767,0.42453081060009806,6.253666707961882,8.247044781411226,Dual Control,0.15472154808305988,Dual Control
644,644,"((0, 1, 0), (0, 0, 1))",331687.92441005853,0.1509878386791832,1.9996059571385028,6.255676211018382,7.194638537755139,Upstream Repression,0.15472154808305988,Dual Control
645,645,"((0, 0, 1), (1, 0, 0))",290130279.00686944,4.452611142476079,4.720519687956731,4.444630341775762,2.93772780590187,Downstream Activation,0.15472154808305988,Dual Control
646,646,"((0, 1, 0), (1, 0, 0))",1660898.3463640206,4.4072904156631285,0.5744286090700986,1.7409977448789011,9.207477232004623,Dual Control,0.15472154808305988,Dual Control
647,647,"((0, 1, 0), (1, 0, 0))",4685831.430388449,4.764623878461524,0.2315970517565532,4.077335134709591,8.81580673881582,Dual Control,0.15472154808305988,Dual Control
648,648,"((0, 1, 0), (1, 0, 0))",25279.52175011223,4.5095530726926984,0.7933825008649977,0.2617139937677654,9.623192794693692,Dual Control,0.15472154808305988,Dual Control
649,649,"((0, 1, 0), (1, 0, 0))",132029.93763039654,4.862849719073731,0.36913372671854,0.5944203005622208,8.21434636888129,Dual Control,0.15472154808305988,Dual Control
650,650,"((0, 0, 1), (0, 0, 1))",1027419.0305307674,4.802372516745438,0.009424301849808359,4.973521673329872,7.96529537891322,Open Loop,0.15472154808305988,Dual Control
651,651,"((0, 1, 0), (1, 0, 0))",4.690019569036474,4.748007700746156,1.050316813592545,0.005859970926043578,9.017322844243854,Dual Control,0.15472154808305988,Dual Control
652,652,"((0, 1, 0), (1, 0, 0))",721875.0192035998,3.527377916876055,0.7208148575674961,1.14007750921979,7.9167716375299095,Dual Control,0.15472154808305988,Dual Control
653,653,"((0, 1, 0), (1, 0, 0))",4035581.0527330292,3.7886495802812155,0.1902580742293663,4.616962035939558,8.14734534416712,Dual Control,0.15472154808305988,Dual Control
654,654,"((0, 1, 0), (0, 0, 1))",57128646.6682093,2.7230056081235943,4.1046216795225146,3.209955344685114,2.402647507821523,Upstream Repression,0.15472154808305988,Dual Control
655,655,"((0, 1, 0), (1, 0, 0))",1907396.9446597216,0.8007597723070979,0.5054458695220347,5.768123358048664,8.765108165167879,Dual Control,0.15472154808305988,Dual Control
656,656,"((0, 0, 1), (1, 0, 0))",158606673.1851018,3.292156378315336,1.766946708867828,9.14978032201298,4.018853813449806,Downstream Activation,0.15472154808305988,Dual Control
657,657,"((0, 1, 0), (1, 0, 0))",436941.3361419438,3.941038908956835,0.8762259855655776,0.8463697451684468,8.652847488644554,Dual Control,0.15472154808305988,Dual Control
658,658,"((0, 1, 0), (1, 0, 0))",38253.824696918375,4.165794675517776,0.3138447317915616,0.39474458120117495,7.994363726324887,Dual Control,0.15472154808305988,Dual Control
659,659,"((0, 1, 0), (1, 0, 0))",107298.0559666092,0.39595930135541213,1.0470777648204757,1.4530702253701997,7.7847961791502485,Dual Control,0.15472154808305988,Dual Control
660,660,"((0, 1, 0), (1, 0, 0))",0.2343475489743122,4.912546286562918,0.6196811600650588,0.00017841763982201535,8.486714621373489,Dual Control,0.15472154808305988,Dual Control
661,661,"((0, 0, 1), (0, 0, 1))",10760917.230225075,0.8575258461113124,3.3634948121003907,8.133693492531346,9.672991611087728,Open Loop,0.15472154808305988,Dual Control
662,662,"((0, 1, 0), (1, 0, 0))",282.4013406186875,0.19597539847507017,0.6951962344711956,0.18148909041318734,7.632380620255832,Dual Control,0.15472154808305988,Dual Control
663,663,"((0, 1, 0), (1, 0, 0))",13174149.37162834,4.97803537195636,0.3875673704512647,5.100027969270187,7.646456153876935,Dual Control,0.15472154808305988,Dual Control
664,664,"((0, 1, 0), (1, 0, 0))",8501.92909698706,0.5264036099701678,0.018568573291469992,1.8969923804701965,9.84493280320982,Dual Control,0.15472154808305988,Dual Control
665,665,"((0, 1, 0), (0, 0, 1))",151177940.6538385,4.42539624076448,1.7824801889308923,9.271804959449298,7.61720266781154,Upstream Repression,0.15472154808305988,Dual Control
666,666,"((0, 1, 0), (1, 0, 0))",185.6543239535388,0.013233419785730269,0.9556916167623177,0.6510681674572281,8.387892752104701,Dual Control,0.15472154808305988,Dual Control
667,667,"((0, 0, 1), (1, 0, 0))",30062001.55181361,1.4333230227029738,2.816932121120513,2.6766337727449705,7.208093102395689,Downstream Activation,0.15472154808305988,Dual Control
668,668,"((0, 1, 0), (1, 0, 0))",68497.54553977777,0.6772433299735796,0.6472328450323406,0.9552274437236954,7.072022604439092,Dual Control,0.15472154808305988,Dual Control
669,669,"((0, 1, 0), (1, 0, 0))",0.9438847035616658,0.29715605882405005,0.8050050607858801,0.005962412649019297,6.739899354839639,Dual Control,0.15472154808305988,Dual Control
670,670,"((0, 1, 0), (1, 0, 0))",32753.274233077787,0.4539270323096787,0.25408149353511544,1.204127928111803,7.328541827859449,Dual Control,0.15472154808305988,Dual Control
