,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
1589,"((0, 1, 0), (1, 0, 0))",53463.27905356313,3.6213555571711367,0.0037129693271252414,8.814023031862154,9.30343822347415,Dual Control,0.1010630428030482,Dual Control
1590,"((0, 1, 0), (1, 0, 0))",115200.82679339447,3.3276958741299696,0.43295204468570186,0.7100347260332468,9.75748148326047,Dual Control,0.1010630428030482,Dual Control
1591,"((0, 1, 0), (1, 0, 0))",2536.3631900682517,2.750096585842165,0.2625444046803088,0.1846873117331588,9.512379491066739,Dual Control,0.1010630428030482,Dual Control
1592,"((0, 1, 0), (1, 0, 0))",38702.69529664479,2.958456660480039,0.08842557074880282,0.8389602179313617,9.989944155129425,Dual Control,0.1010630428030482,Dual Control
1593,"((0, 1, 0), (0, 0, 1))",872155.5787900748,2.0477896561476063,1.2657462284472436,0.3359200740434254,2.4815462797386725,Upstream Repression,0.1010630428030482,Dual Control
1594,"((0, 1, 0), (1, 0, 0))",274190.78182541736,3.2561550885765898,0.36792462280829097,1.0577290206432337,8.993187125204026,Dual Control,0.1010630428030482,Dual Control
1595,"((0, 0, 1), (1, 0, 0))",29571193.897309795,1.4215839626485103,3.8351487198284797,4.548304715581855,3.8969419843637647,Downstream Activation,0.1010630428030482,Dual Control
1596,"((0, 1, 0), (1, 0, 0))",143724.0722282238,2.605098365145891,0.7200072347107699,0.18136994377999582,0.576558311406167,Dual Control,0.1010630428030482,Dual Control
1597,"((0, 1, 0), (1, 0, 0))",53100.908323578085,3.7212703316412536,0.562909387351946,0.4274342653257084,9.187390878655853,Dual Control,0.1010630428030482,Dual Control
1598,"((0, 1, 0), (1, 0, 0))",2028359.3950090718,3.4509931483993217,0.17708589607842815,3.741358646491553,9.789604599039434,Dual Control,0.1010630428030482,Dual Control
1599,"((0, 1, 0), (1, 0, 0))",5094.813486186223,3.1272805397788894,0.0013148197891317522,4.07789064119523,8.859132226995403,Dual Control,0.1010630428030482,Dual Control
1600,"((0, 1, 0), (1, 0, 0))",9384651.981849233,2.526856511525259,0.27614885249854404,8.496713289516252,9.335217835476547,Dual Control,0.1010630428030482,Dual Control
1601,"((0, 1, 0), (1, 0, 0))",0.1186849592241592,2.8147765141651635,0.002894918660425235,0.008767098960283708,8.747594625956605,Dual Control,0.1010630428030482,Dual Control
1602,"((0, 1, 0), (1, 0, 0))",1224.4267152566356,2.816265399897527,0.10528082190080117,0.1755689960429546,8.94483837647509,Dual Control,0.1010630428030482,Dual Control
1603,"((0, 1, 0), (1, 0, 0))",1401.9573218474075,2.7078230708465094,0.09757895642864133,0.19158555414955517,8.741205169084044,Dual Control,0.1010630428030482,Dual Control
1604,"((0, 1, 0), (1, 0, 0))",0.847250728624055,2.9955037090340784,0.08902883528312296,0.008479666105777418,9.22293830142051,Dual Control,0.1010630428030482,Dual Control
1605,"((0, 1, 0), (1, 0, 0))",0.7687995775100264,2.9300025311203175,0.15637099729895582,0.006066530815840524,9.061921795623933,Dual Control,0.1010630428030482,Dual Control
1606,"((0, 1, 0), (1, 0, 0))",9737.731685288334,3.1703217605058063,0.21043611600113407,0.3218608589431919,9.478185184238601,Dual Control,0.1010630428030482,Dual Control
1607,"((0, 1, 0), (1, 0, 0))",58.46797326220855,2.794036058050609,0.0006192272813727012,0.36338899158366805,8.934357763253896,Dual Control,0.1010630428030482,Dual Control
1608,"((0, 1, 0), (1, 0, 0))",921.826503302776,3.0618158703909444,0.07872024155346878,0.16182657070799897,8.669175511103345,Dual Control,0.1010630428030482,Dual Control
1609,"((0, 1, 0), (1, 0, 0))",0.6920398098834483,2.8523553718061407,0.18335375685045224,0.005222350485459321,9.054273923322526,Dual Control,0.1010630428030482,Dual Control
1610,"((0, 1, 0), (1, 0, 0))",1700.089559536496,2.5789768348781563,0.009330472586722965,0.5220354499234655,9.355526341123158,Dual Control,0.1010630428030482,Dual Control
1611,"((0, 1, 0), (1, 0, 0))",178.13901471252717,3.2346797527857483,0.007258444827370048,0.19244102451301343,9.646864965923179,Dual Control,0.1010630428030482,Dual Control
1612,"((0, 1, 0), (1, 0, 0))",1.3851294530325853,2.914586232602225,0.2718246787232452,0.006634859028480447,8.807449154092872,Dual Control,0.1010630428030482,Dual Control
1613,"((0, 1, 0), (1, 0, 0))",93.77477568228313,3.0638093318635398,0.0009676234102773957,0.35953003459711935,9.983206062323028,Dual Control,0.1010630428030482,Dual Control
1614,"((0, 1, 0), (1, 0, 0))",882.3824707445926,3.3125915808364965,0.0034395050287379983,0.5298645677665599,9.152283865016328,Dual Control,0.1010630428030482,Dual Control
1615,"((0, 1, 0), (1, 0, 0))",1680.927215123736,3.1633882802605733,0.11162553610629036,0.1919865847572432,9.509456134918436,Dual Control,0.1010630428030482,Dual Control
1616,"((0, 1, 0), (1, 0, 0))",6.401902085021633,2.6201303900803,0.17773836545980998,0.017323622628543707,8.652899325287574,Dual Control,0.1010630428030482,Dual Control
1617,"((0, 1, 0), (1, 0, 0))",57675.681430296216,2.9937090158536366,0.32646190367916406,0.612649056196956,9.704628777548471,Dual Control,0.1010630428030482,Dual Control
1618,"((0, 1, 0), (1, 0, 0))",4424.464632182457,2.7127995037486943,0.08696491520795376,0.3251012279020562,8.905390509534787,Dual Control,0.1010630428030482,Dual Control
1619,"((0, 1, 0), (1, 0, 0))",10.137873459342327,2.4587463546695196,0.00013535368850372902,0.4246088842682965,9.369638517261386,Dual Control,0.1010630428030482,Dual Control
1620,"((0, 1, 0), (1, 0, 0))",3.013484183907393,2.8490932752667026,0.24634448049019358,0.011525966791998663,9.83324545328545,Dual Control,0.1010630428030482,Dual Control
1621,"((0, 1, 0), (1, 0, 0))",1462.1434770149733,3.299840593000991,0.16684068616863246,0.15215735353589627,9.157278532901925,Dual Control,0.1010630428030482,Dual Control
1622,"((0, 1, 0), (1, 0, 0))",42475.04118121839,3.0837530255984222,0.35394449349563634,0.5102129951725363,9.520577241791827,Dual Control,0.1010630428030482,Dual Control
1623,"((0, 1, 0), (1, 0, 0))",34082.217080442235,3.557644007618528,0.08898639716956468,0.6773770519184463,8.903320577919247,Dual Control,0.1010630428030482,Dual Control
1624,"((0, 1, 0), (1, 0, 0))",0.5445824933374392,2.9370987613428987,0.006685731072319105,0.01904254677990289,8.689021408879421,Dual Control,0.1010630428030482,Dual Control
1625,"((0, 1, 0), (1, 0, 0))",12993.864893511236,3.4094467592039845,0.25913691744328615,0.3314360748947336,9.720136422686247,Dual Control,0.1010630428030482,Dual Control
1626,"((0, 1, 0), (1, 0, 0))",89539.8027787824,2.7920827679251388,0.006209770999002644,7.415574601697421,9.304083254398448,Dual Control,0.1010630428030482,Dual Control
1627,"((0, 1, 0), (1, 0, 0))",0.11209860097126105,3.246872384420631,0.0020666968658750906,0.01116410995796654,9.07717505270522,Dual Control,0.1010630428030482,Dual Control
